target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other
execsec.gov,execsec.gov,,,,,,,,,
farmerfairness.gov,farmerfairness.gov,,,,,,,,,
farmers.gov,farmers.gov,,,,,,,,,
forestsandrangelands.gov,forestsandrangelands.gov,,,,,,,,,
icbemp.gov,icbemp.gov,,,,,,,,,
invasivespeciesinfo.gov,invasivespeciesinfo.gov,,,,,,,,,
itap.gov,itap.gov,,,,,,,,,
juniorforestranger.gov,juniorforestranger.gov,,,,,,,,,
lcacommons.gov,lcacommons.gov,,,,,,,,,
myplate.gov,myplate.gov,,,,,,,,,
nafri.gov,nafri.gov,,,,,,,,,
nutrition.gov,nutrition.gov,,,,,,,,,
nwcg.gov,nwcg.gov,,,,,,,,,
rec.gov,rec.gov,,,,,,,,,
recreation.gov,recreation.gov,,,,,,,,,
reo.gov,reo.gov,,,,,,,,,
rural.gov,rural.gov,,,,,,,,,
smokeybear.gov,smokeybear.gov,,,,,,,,,
symbols.gov,symbols.gov,,,,,,,,,
usda.gov,usda.gov,,,,,,,,,
usdapii.gov,usdapii.gov,,,,,,,,,
wildfire.gov,wildfire.gov,,,,,,,,,
woodsy.gov,woodsy.gov,,,,,,,,,
woodsyowl.gov,woodsyowl.gov,,,,,,,,,
nwtrb.gov,nwtrb.gov,,,,,,,,,
osc.gov,osc.gov,,,,,,,,,
oscnet.gov,oscnet.gov,,,,,,,,,
peacecorps.gov,peacecorps.gov,,,,,,,,,
peacecorpsoig.gov,peacecorpsoig.gov,,,,,,,,,
abilityone.gov,abilityone.gov,,,,,,,,,
jwod.gov,jwod.gov,,,,,,,,,
access-board.gov,access-board.gov,,,,,,,,,
adf.gov,adf.gov,,,,,,,,,
usadf.gov,usadf.gov,,,,,,,,,
bbg.gov,bbg.gov,,,,,,,,,
ibb.gov,ibb.gov,,,,,,,,,
ocb.gov,ocb.gov,,,,,,,,,
usagm.gov,usagm.gov,,,,,,,,,
voa.gov,voa.gov,,,,,,,,,
globalchange.gov,globalchange.gov,,,,,,,,,
usgcrp.gov,usgcrp.gov,,,,,,,,,
ushmm.gov,ushmm.gov,,,,,,,,,
usip.gov,usip.gov,,,,,,,,,
ich.gov,ich.gov,,,,,,,,,
usich.gov,usich.gov,,,,,,,,,
dfc.gov,dfc.gov,,,,,,,,,
idfc.gov,idfc.gov,,,,,,,,,
opic.gov,opic.gov,,,,,,,,,
usdfc.gov,usdfc.gov,,,,,,,,,
usidfc.gov,usidfc.gov,,,,,,,,,
usitc.gov,usitc.gov,,,,,,,,,
usitcoig.gov,usitcoig.gov,,,,,,,,,
changeofaddress.gov,changeofaddress.gov,,,,,,,,,
mail.gov,mail.gov,,,,,,,,,
myusps.gov,myusps.gov,,,,,,,,,
postoffice.gov,postoffice.gov,,,,,,,,,
purchasing.gov,purchasing.gov,,,,,,,,,
uspis.gov,uspis.gov,,,,,,,,,
usps.gov,usps.gov,,,,,,,,,
uspsinformeddelivery.gov,uspsinformeddelivery.gov,,,,,,,,,
uspsinnovates.gov,uspsinnovates.gov,,,,,,,,,
uspsoig.gov,uspsoig.gov,,,,,,,,,
ustda.gov,ustda.gov,,,,,,,,,
ata.gov,ata.gov,,,,,,,,,
domainops.gov,domainops.gov,,,,,,,,,
ecfc.gov,ecfc.gov,,,,,,,,,
erpo.gov,erpo.gov,,,,,,,,,
fraho.gov,fraho.gov,,,,,,,,,
jpo.gov,jpo.gov,,,,,,,,,
nrpo.gov,nrpo.gov,,,,,,,,,
osdls.gov,osdls.gov,,,,,,,,,
owc.gov,owc.gov,,,,,,,,,
psd.gov,psd.gov,,,,,,,,,
psup.gov,psup.gov,,,,,,,,,
pubservices.gov,pubservices.gov,,,,,,,,,
rpo.gov,rpo.gov,,,,,,,,,
fd.gov,fd.gov,,,,,,,,,
sc-us.gov,sc-us.gov,,,,,,,,,
scinet-test.gov,scinet-test.gov,,,,,,,,,
scinet.gov,scinet.gov,,,,,,,,,
scus.gov,scus.gov,,,,,,,,,
scuspd.gov,scuspd.gov,,,,,,,,,
supreme-court.gov,supreme-court.gov,,,,,,,,,
supremecourt.gov,supremecourt.gov,,,,,,,,,
supremecourtus.gov,supremecourtus.gov,,,,,,,,,
bankruptcy.gov,bankruptcy.gov,,,,,,,,,
cavc.gov,cavc.gov,,,,,,,,,
federalcourts.gov,federalcourts.gov,,,,,,,,,
federalprobation.gov,federalprobation.gov,,,,,,,,,
federalrules.gov,federalrules.gov,,,,,,,,,
fjc.gov,fjc.gov,,,,,,,,,
judicialconference.gov,judicialconference.gov,,,,,,,,,
pacer.gov,pacer.gov,,,,,,,,,
usbankruptcy.gov,usbankruptcy.gov,,,,,,,,,
usc.gov,usc.gov,,,,,,,,,
uscavc.gov,uscavc.gov,,,,,,,,,
uscourts.gov,uscourts.gov,,,,,,,,,
usprobation.gov,usprobation.gov,,,,,,,,,
ussc.gov,ussc.gov,,,,,,,,,
ustaxcourt.gov,ustaxcourt.gov,,,,,,,,,
aoc.gov,aoc.gov,,,,,,,,,
capital.gov,capital.gov,,,,,,,,,
capitalgiftshop.gov,capitalgiftshop.gov,,,,,,,,,
capitol.gov,capitol.gov,,,,,,,,,
capitolgiftshop.gov,capitolgiftshop.gov,,,,,,,,,
usbg.gov,usbg.gov,,,,,,,,,
uscapital.gov,uscapital.gov,,,,,,,,,
uscapitalgiftshop.gov,uscapitalgiftshop.gov,,,,,,,,,
uscapitol.gov,uscapitol.gov,,,,,,,,,
uscapitolgiftshop.gov,uscapitolgiftshop.gov,,,,,,,,,
uscapitolgiftstore.gov,uscapitolgiftstore.gov,,,,,,,,,
visitthecapital.gov,visitthecapital.gov,,,,,,,,,
visitthecapitol.gov,visitthecapitol.gov,,,,,,,,,
cbo.gov,cbo.gov,,,,,,,,,
cbonews.gov,cbonews.gov,,,,,,,,,
solarium.gov,solarium.gov,,,,,,,,,
eseclab.gov,eseclab.gov,,,,,,,,,
fasab.gov,fasab.gov,,,,,,,,,
gao.gov,gao.gov,,,,,,,,,
gaoinnovation.gov,gaoinnovation.gov,,,,,,,,,
gaoinnovationlab.gov,gaoinnovationlab.gov,,,,,,,,,
gaoinnovations.gov,gaoinnovations.gov,,,,,,,,,
gaonet.gov,gaonet.gov,,,,,,,,,
congressionaldirectory.gov,congressionaldirectory.gov,,,,,,,,,
congressionalrecord.gov,congressionalrecord.gov,,,,,,,,,
ecfr.gov,ecfr.gov,,,,,,,,,
fdlp.gov,fdlp.gov,,,,,,,,,
fdsys.gov,fdsys.gov,,,,,,,,,
federalregister.gov,federalregister.gov,,,,,,,,,
fedreg.gov,fedreg.gov,,,,,,,,,
govinfo.gov,govinfo.gov,,,,,,,,,
gpo.gov,gpo.gov,,,,,,,,,
gpodev.gov,gpodev.gov,,,,,,,,,
housecalendar.gov,housecalendar.gov,,,,,,,,,
ofr.gov,ofr.gov,,,,,,,,,
presidentialdocuments.gov,presidentialdocuments.gov,,,,,,,,,
senatecalendar.gov,senatecalendar.gov,,,,,,,,,
uscode.gov,uscode.gov,,,,,,,,,
usgovernmentmanual.gov,usgovernmentmanual.gov,,,,,,,,,
africanamericanhistorymonth.gov,africanamericanhistorymonth.gov,,,,,,,,,
americanmemory.gov,americanmemory.gov,,,,,,,,,
americaslibrary.gov,americaslibrary.gov,,,,,,,,,
asianpacificheritage.gov,asianpacificheritage.gov,,,,,,,,,
blackhistorymonth.gov,blackhistorymonth.gov,,,,,,,,,
ccb.gov,ccb.gov,,,,,,,,,
congress.gov,congress.gov,,,,,,,,,
copyright.gov,copyright.gov,,,,,,,,,
copyrightclaimsboard.gov,copyrightclaimsboard.gov,,,,,,,,,
crb.gov,crb.gov,,,,,,,,,
crs.gov,crs.gov,,,,,,,,,
currencyreader.gov,currencyreader.gov,,,,,,,,,
currencyreaderapplication.gov,currencyreaderapplication.gov,,,,,,,,,
digitalpreservation.gov,digitalpreservation.gov,,,,,,,,,
digitizationguidelines.gov,digitizationguidelines.gov,,,,,,,,,
hispanicheritagemonth.gov,hispanicheritagemonth.gov,,,,,,,,,
jewishheritage.gov,jewishheritage.gov,,,,,,,,,
jewishheritagemonth.gov,jewishheritagemonth.gov,,,,,,,,,
law.gov,law.gov,,,,,,,,,
lctl.gov,lctl.gov,,,,,,,,,
libraryofcongress.gov,libraryofcongress.gov,,,,,,,,,
lis.gov,lis.gov,,,,,,,,,
literacy.gov,literacy.gov,,,,,,,,,
loc.gov,loc.gov,,,,,,,,,
loctps.gov,loctps.gov,,,,,,,,,
nativeamericanheritagemonth.gov,nativeamericanheritagemonth.gov,,,,,,,,,
read.gov,read.gov,,,,,,,,,
section108.gov,section108.gov,,,,,,,,,
thomas.gov,thomas.gov,,,,,,,,,
tps.gov,tps.gov,,,,,,,,,
unitedstatescongress.gov,unitedstatescongress.gov,,,,,,,,,
uscongress.gov,uscongress.gov,,,,,,,,,
womenshistorymonth.gov,womenshistorymonth.gov,,,,,,,,,
macpac.gov,macpac.gov,,,,,,,,,
medpac.gov,medpac.gov,,,,,,,,,
compliance.gov,compliance.gov,,,,,,,,,
ocwr.gov,ocwr.gov,,,,,,,,,
coil.gov,coil.gov,,,,,,,,,
openworld.gov,openworld.gov,,,,,,,,,
stennis.gov,stennis.gov,,,,,,,,,
assistantdemocraticleader.gov,assistantdemocraticleader.gov,,,,,,,,,
cecc.gov,cecc.gov,,,,,,,,,
china-commission.gov,china-commission.gov,,,,,,,,,
chinacommission.gov,chinacommission.gov,,,,,,,,,
csce.gov,csce.gov,,,,,,,,,
democraticleader.gov,democraticleader.gov,,,,,,,,,
democraticwhip.gov,democraticwhip.gov,,,,,,,,,
democrats.gov,democrats.gov,,,,,,,,,
dems.gov,dems.gov,,,,,,,,,
gop.gov,gop.gov,,,,,,,,,
gopleader.gov,gopleader.gov,,,,,,,,,
gopwhip.gov,gopwhip.gov,,,,,,,,,
house.gov,house.gov,,,,,,,,,
housecommunications.gov,housecommunications.gov,,,,,,,,,
housed.gov,housed.gov,,,,,,,,,
housedemocrats.gov,housedemocrats.gov,,,,,,,,,
housedems.gov,housedems.gov,,,,,,,,,
houselive.gov,houselive.gov,,,,,,,,,
housenewsletters.gov,housenewsletters.gov,,,,,,,,,
jct.gov,jct.gov,,,,,,,,,
majorityleader.gov,majorityleader.gov,,,,,,,,,
majoritywhip.gov,majoritywhip.gov,,,,,,,,,
minoritywhip.gov,minoritywhip.gov,,,,,,,,,
ppdcecc.gov,ppdcecc.gov,,,,,,,,,
republicanleader.gov,republicanleader.gov,,,,,,,,,
republicans.gov,republicans.gov,,,,,,,,,
republicanwhip.gov,republicanwhip.gov,,,,,,,,,
speaker.gov,speaker.gov,,,,,,,,,
taxreform.gov,taxreform.gov,,,,,,,,,
tmdbhouse.gov,tmdbhouse.gov,,,,,,,,,
ushouse.gov,ushouse.gov,,,,,,,,,
ushr.gov,ushr.gov,,,,,,,,,
uscapitolpolice.gov,uscapitolpolice.gov,,,,,,,,,
uscp.gov,uscp.gov,,,,,,,,,
america250.gov,america250.gov,,,,,,,,,
usa250.gov,usa250.gov,,,,,,,,,
ussemiquincentennial.gov,ussemiquincentennial.gov,,,,,,,,,
uscc.gov,uscc.gov,,,,,,,,,
sen.gov,sen.gov,,,,,,,,,
senate.gov,senate.gov,,,,,,,,,
whdpc.gov,whdpc.gov,,,,,,,,,
