target_url,source_list_dap
programportalpreprodcloud.hrsa.gov,TRUE
pubmed-ncbi-nlm-nih-gov.auhw.remotexs.co,TRUE
pubmed-ncbi-nlm-nih-gov.bibliotecavirtual.udla.edu.ec,TRUE
pubmed-ncbi-nlm-nih-gov.ez37.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ez74.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxyemc.flo.org,TRUE
pubmed-ncbi-nlm-nih-gov.lib-e2.lib.ttu.edu,TRUE
pubmed-ncbi-nlm-nih-gov.libproxy.uregina.ca,TRUE
pubmed-ncbi-nlm-nih-gov.libproxy.uwyo.edu,TRUE
pubmed-ncbi-nlm-nih-gov.vastman.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.yuanhosp.flysheet.com.tw,TRUE
pwg-gsfc-nasa-gov.translate.goog,TRUE
rewordify.com,TRUE
rrbprod.rrb.gov,TRUE
seatool.epa.gov,TRUE
seminolenation.nsopw.gov,TRUE
tac-dashboard.nist.gov,TRUE
test-main-merge-reopt-stage.its.nrel.gov,TRUE
tools.emac.gsfc.nasa.gov,TRUE
usda-military-spouses.usajobs.gov,TRUE
uts-qa.nlm.nih.gov,TRUE
voroclust.sandia.gov,TRUE
www-cdc-gov.proxy.library.emory.edu,TRUE
www-childwelfare-gov.translate.goog,TRUE
www-med-navy-mil.translate.goog,TRUE
www-ncbi-nlm-nih-gov.childrensmercy.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.evms.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ez.lapinamk.fi,TRUE
www-ncbi-nlm-nih-gov.ez14.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.ez74.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.ezproxy.cmcc.ca,TRUE
www-ncbi-nlm-nih-gov.ezproxy.tru.ca,TRUE
www-ncbi-nlm-nih-gov.ezproxy.universite-paris-saclay.fr,TRUE
www-ncbi-nlm-nih-gov.gonzaga.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.libweb.uwlax.edu,TRUE
www-ncbi-nlm-nih-gov.nwulib.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.units.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.vdic.idm.oclc.org,TRUE
bankcustomer.gov,TRUE
occhelps.gov,TRUE
wlci.gov,TRUE
www2c.cdc.gov,TRUE
butler.va.gov,TRUE
cheyenneriver.nsopw.gov,TRUE
cnrj-cnic-navy-mil.translate.goog,TRUE
cot.figsh.com,TRUE
deveros.cr.usgs.gov,TRUE
ec-usembassy-gov.translate.goog,TRUE
edit.staging.niccs.us-cert.gov,TRUE
eeo.amedd.army.mil,TRUE
effectivehealthcare-admin.ahrq.gov,TRUE
ehc-stage-admin.ahrq.gov,TRUE
elmo.portal.cms.gov,TRUE
entities-qa.cloud.devenvironment.net,TRUE
eric-ed-gov.proxy.lib.siu.edu,TRUE
externallinks.samhsa.gov,TRUE
flu.llnl.gov,TRUE
fortpecktribes.nsopw.gov,TRUE
fpacbc.lndo.site,TRUE
gulflink.fhpr.osd.mil,TRUE
imp.edit.insurekidsnow.gov,TRUE
na.edit.usembassy.gov,TRUE
nbp2.niaidawsqa.net,TRUE
niaid-prod-varnish-1142511727.us-east-1.elb.amazonaws.com,TRUE
origin-my.uscis.gov,TRUE
phenomorph.arc.nasa.gov,TRUE
prastandards.sandia.gov,TRUE
prd-mapview.msc.fema.gov,TRUE
prod-mchb.cloud.hhs.gov,TRUE
pubmed-ncbi-nlm-nih-gov.ez46.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.hofstra.edu,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.yu.edu,TRUE
pubmed-ncbi-nlm-nih-gov.libproxy.ncyu.edu.tw,TRUE
pubmed-ncbi-nlm-nih-gov.ndr.aub.aau.dk,TRUE
response-qa.response.epa.gov,TRUE
sarcomacelllines.cancer.gov,TRUE
staging.usaspending.gov,TRUE
state.uat.usajobs.gov,TRUE
stg-www.foia.gov,TRUE
swo.nsopw.gov,TRUE
weathergov-staging.app.cloud.gov,TRUE
winnebagotribe.nsopw.gov,TRUE
www-ncbi-nlm-nih-gov.ez127.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.ezproxy.uakron.edu,TRUE
www-ncbi-nlm-nih-gov.proxy-bc.researchport.umd.edu,TRUE
www-pmel-noaa-gov.translate.goog,TRUE
www-tx.ers.usda.gov,TRUE
above.gsfc.nasa.gov,TRUE
account-ncbi-nlm-nih-gov.uab.idm.oclc.org,TRUE
ace-d3.cbp.gov,TRUE
acquia-stage-nhtsa.dot.gov,TRUE
aglab-ars-usda-gov.translate.goog,TRUE
beta.bls.gov,TRUE
by-usembassy-gov.translate.goog,TRUE
cbp-hrm.my.site.com,TRUE
cilab.gsfc.nasa.gov,TRUE
cmit-impl.cms.gov,TRUE
contact.cdc.gov,TRUE
cotuit.er.usgs.gov,TRUE
crownations.nsopw.gov,TRUE
dev-tracieweb.rocbis.com,TRUE
dfcveteransandmilitaryspouses.usajobs.gov,TRUE
edpass.ed.gov,TRUE
epa-sdcc.ornl.gov,TRUE
eric-ed-gov.burmanu.idm.oclc.org,TRUE
eric-ed-gov.ezproxy.lib.uwm.edu,TRUE
exchanges-state-gov.translate.goog,TRUE
explorationscience.nasa.gov,TRUE
fsswpl-dctda01p.ncifcrf.gov,TRUE
gs618-glam1n1.gsfc.nasa.gov,TRUE
helpwithmymortgagebank.gov,TRUE
hudqahhs.yardigc.com,TRUE
internetforall.prod.acquia-sites.com,TRUE
minorityhealth-hhs-gov.translate.goog,TRUE
mutcd-fhwa-dot-gov.translate.goog,TRUE
mwsci.jpl.nasa.gov,TRUE
mysalesb.fas.gsa.gov,TRUE
nsc.nasa.gov,TRUE
origin-west-www-ospo.woc.noaa.gov,TRUE
ossnap-public-unauth-ui-enum-sbx.d.app.paas.is.cl.ssa.gov,TRUE
phcm.health.mil,TRUE
pubchem-ncbi-nlm-nih-gov.insb.bib.cnrs.fr,TRUE
pubmed-ncbi-nlm-nih-gov.biblioremot.uvic.cat,TRUE
pubmed-ncbi-nlm-nih-gov.cedarcrestcollege.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.dyc.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.ezp.lib.cwu.edu,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.haifa.ac.il,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.jyu.fi,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.uca.fr,TRUE
snow-pub.dhs.gov,TRUE
sservi.arc.nasa.gov,TRUE
training.owcp.industrypartners.dol.gov,TRUE
treasuryauctions.gov,TRUE
uat.ojp.gov,TRUE
www-earthdata-nasa-gov.translate.goog,TRUE
www-farmers-gov.translate.goog,TRUE
www-metoc-navy-mil.translate.goog,TRUE
www-ncbi-nlm-nih-gov.bcc.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ez116.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.ez51.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.libproxy.kangwon.ac.kr,TRUE
www-ncbi-nlm-nih-gov.ncnm.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.sccmedlib.remotexs.co,TRUE
www-ncbi-nlm-nih-gov.su.idm.oclc.org,TRUE
www-surflant-usff-navy-mil.translate.goog,TRUE
timetap.com,TRUE
wpc.woc.noaa.gov,TRUE
admin-intb.myhealth.va.gov,TRUE
ahed.smce.nasa.gov,TRUE
api.digitalmedia.hhs.gov,TRUE
aptcenter.research.va.gov,TRUE
archive-ada-gov.translate.goog,TRUE
binkley2.ncifcrf.gov,TRUE
charlie.sam.gov,TRUE
dev-mono-stawebapp.edpass.us,TRUE
estudiantespiota.com,TRUE
green-uts-us-east-1.awsint.nlm.nih.gov,TRUE
i777777o646873o676f76z.oszar.com,TRUE
impl-green.ops.internal.cms.gov,TRUE
ivvpassportwizard.ca.state.sbu,TRUE
jo-usembassy-gov.translate.goog,TRUE
lasers-llnl-gov.translate.goog,TRUE
oaspub.epa.gov,TRUE
ohss-dhs-gov.translate.goog,TRUE
parkinsons.va.gov,TRUE
prod.apis.sei-app.com,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.utlib.ut.ee,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy2.utwente.nl,TRUE
pubmed-ncbi-nlm-nih-gov.fucsalud.basesdedatosezproxy.com,TRUE
pubmed-ncbi-nlm-nih-gov.libproxy.nie.edu.sg,TRUE
pubmed-ncbi-nlm-nih-gov.proxy2.missouristate.edu,TRUE
pubmed-ncbi-nlm-nih-gov.rambam.idm.oclc.org,TRUE
push1.jsc.nasa.gov,TRUE
regulations.atf.gov,TRUE
training2.msix.ed.gov,TRUE
uts.awsqa.nlm.nih.gov,TRUE
videoarchive.usgs.gov,TRUE
webapps.ncua.gov,TRUE
wioasppstg.prod.acquia-sites.com,TRUE
www-benefits-va-gov.translate.goog,TRUE
www-dietaryguidelines-gov.translate.goog,TRUE
www-edi-nih-gov.translate.goog,TRUE
www-mymoney-gov.translate.goog,TRUE
www-ncbi-nlm-nih-gov-s.libproxy.xmu.edu.cn,TRUE
www-ncbi-nlm-nih-gov.eproxy.ketchum.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.lib.lehigh.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.mdx.ac.uk,TRUE
www-ncbi-nlm-nih-gov.ezproxy.xamk.fi,TRUE
www-ncbi-nlm-nih-gov.ezproxy2.library.arizona.edu,TRUE
www-ncbi-nlm-nih-gov.libproxy.uregina.ca,TRUE
www-ncbi-nlm-nih-gov.proxy18.noblenet.org,TRUE
www-ncbi-nlm-nih-gov.uapr.cobimet.org,TRUE
www-ncbi-nlm-nih-gov.uoregon.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.wmezproxy.wnmeds.ac.nz,TRUE
www-nlrb-gov.translate.goog,TRUE
americathebeautifulquarters.gov,TRUE
sbir.gov,TRUE
wavelength.af.mil,TRUE
www56.imsweb.com,TRUE
165.224.128.227,TRUE
911-cp.prototypephase.com,TRUE
acfmain-content-stage.acf.hhs.gov,TRUE
bioart-app-3d.threed.niaidqa.net,TRUE
bioresilience.llnl.gov,TRUE
cms-acceptance.osti.gov,TRUE
cr-usembassy-gov.translate.goog,TRUE
crusr.nasa.gov,TRUE
dante.sandia.gov,TRUE
dataentrystaging.globe.gov,TRUE
dev-c-e.cbp.dhs.gov,TRUE
eric-ed-gov.ezai.ez.cwmars.org,TRUE
fss.va.gov,TRUE
ge-usembassy-gov.translate.goog,TRUE
getscot.sandia.gov,TRUE
gis.larc.nasa.gov,TRUE
gsspublic.nci.nih.gov,TRUE
integration.ucms.dni.gov,TRUE
iswaa-webservice1.ccmc.gsfc.nasa.gov,TRUE
jira.imp.cms.gov,TRUE
keof.jpl.nasa.gov,TRUE
mmis.ndc.nasa.gov,TRUE
msqs.gsfc.nasa.gov,TRUE
pubmed-ncbi-nlm-nih-gov-ssl.library.dongduk.ac.kr,TRUE
pubmed-ncbi-nlm-nih-gov-ssl.ymlproxy.yonsei.ac.kr,TRUE
pubmed-ncbi-nlm-nih-gov.akronchildrens.ohionet.org,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.cscscience.ca,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.ub.uni-marburg.de,TRUE
pubmed-ncbi-nlm-nih-gov.glos.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.lib-proxy01.skidmore.edu,TRUE
pubmed-ncbi-nlm-nih-gov.med-proxy.slu.edu,TRUE
pubmed-ncbi-nlm-nih-gov.usfhl.idm.oclc.org,TRUE
puebloofacoma.nsopw.gov,TRUE
py-usembassy-gov.translate.goog,TRUE
samiii-xyz.github.io,TRUE
santaana.nsopw.gov,TRUE
spdf1.sci.gsfc.nasa.gov,TRUE
spokanetribe.nsopw.gov,TRUE
stage.arcr.niaaa.nih.gov,TRUE
testinglocatoruat.cdc.gov,TRUE
tfx-treasury-gov.translate.goog,TRUE
tortoisedti.nichd.nih.gov,TRUE
training.reginfo.gov,TRUE
uat-mapview.msc.fema.gov,TRUE
www-airpac-navy-mil.translate.goog,TRUE
www-ed-gov.translate.goog,TRUE
www-identitytheft-gov.translate.goog,TRUE
www-myhealth-va-gov.translate.goog,TRUE
www-ncbi-nlm-nih-gov.ez-salve.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ezproxy.fairmontstate.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.jyu.fi,TRUE
www-ncbi-nlm-nih-gov.libproxy.chungbuk.ac.kr,TRUE
www-ncbi-nlm-nih-gov.mgs.hac.ac.il,TRUE
www-ncbi-nlm-nih-gov.pct.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.proxyeast.uits.iu.edu,TRUE
www-pm.larc.nasa.gov,TRUE
icbc.cancer.gov,TRUE
lunarscience.nasa.gov,TRUE
marrowfailure.cancer.gov,TRUE
yvo-valve.wr.usgs.gov,TRUE
173.255.59.102,TRUE
account-ncbi-nlm-nih-gov.ezproxy.bu.edu,TRUE
account-ncbi-nlm-nih-gov.nuigalway.idm.oclc.org,TRUE
af-usembassy-gov.translate.goog,TRUE
blogs-origin.cdc.gov,TRUE
ce2s2-5.client.mooreboeck.com,TRUE
cidr-webadmin.train.econ.census.gov,TRUE
clindev22,TRUE
datasetcatalog.nlm.nih.gov,TRUE
dolcareers.usajobs.gov,TRUE
dvietor.adds.awt.awc,TRUE
edit.tfx.treasury.gov,TRUE
exoplanets-cms.jpl.nasa.gov,TRUE
fiscal-treasury-gov.translate.goog,TRUE
fitbir-uat.cit.nih.gov,TRUE
flightsimulation.larc.nasa.gov,TRUE
fsswpl-rnast01p.ncifcrf.gov,TRUE
getaccredited.eoir.justice.gov,TRUE
gs671-stereodata.nascom.nasa.gov,TRUE
gs674-ccmcftp.ccmc.gsfc.nasa.gov,TRUE
gy-usembassy-gov.translate.goog,TRUE
history-nih-gov.translate.goog,TRUE
houston.hsrd.research.va.gov,TRUE
i777777o6e636269o6e6c6do6e6968o676f76z.oszar.com,TRUE
ibwc-dr.azurewebsites.net,TRUE
inside-v-next.niaidawsqa.net,TRUE
intranet,TRUE
magpie.nlm.nih.gov,TRUE
omshrcms.cdc.gov,TRUE
oncisa.assyst.net,TRUE
online-auction.azurewebsites.net,TRUE
pubmed-ncbi-nlm-nih-gov.ez259.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy4.lib.le.ac.uk,TRUE
pubmed-ncbi-nlm-nih-gov.knowledge.idm.oclc.org,TRUE
sams.grc.nasa.gov,TRUE
smd-prod-admin.nasawestprime.com,TRUE
staging.regulations.gov,TRUE
surveyreviewbeta.nass.usda.gov,TRUE
technology-nasa-gov.translate.goog,TRUE
testbed.aviationweather.gov,TRUE
training.archives.gov,TRUE
usda-disability-hiring.usajobs.gov,TRUE
vsaccollab.nlm.nih.gov,TRUE
webapps-dol-gov.translate.goog,TRUE
www-acquisition-gov.translate.goog,TRUE
www-incirlik-af-mil.translate.goog,TRUE
www-jbcharleston-jb-mil.translate.goog,TRUE
www-ncbi-nlm-nih-gov-s.zcmu.yitlink.com,TRUE
www-ncbi-nlm-nih-gov.ccny-proxy1.libr.ccny.cuny.edu,TRUE
www-ncbi-nlm-nih-gov.ez43.periodicos.capes.gov.br,TRUE
www-ncbi-nlm-nih-gov.ezp1.villanova.edu,TRUE
www-ncbi-nlm-nih-gov.ezp2.imu.edu.my,TRUE
www-ncbi-nlm-nih-gov.ezproxy.messiah.edu,TRUE
www-ncbi-nlm-nih-gov.libezp.lib.lsu.edu,TRUE
www-ncbi-nlm-nih-gov.nycpm.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.proxy.uba.uva.nl,TRUE
www-ncbi-nlm-nih-gov.springfieldcollege.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ufs.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.www.ezpdhcs.nt.gov.au,TRUE
www-ncbi-nlm-nih-gov.zorac.aub.aau.dk,TRUE
www-osti-gov.uml.idm.oclc.org,TRUE
nari.arc.nasa.gov,TRUE
ombudsman.nih.gov,TRUE
presidentialinnovationfellows.gov,TRUE
savingsbondwizard.gov,TRUE
agencyportal.usajobs.local,TRUE
al-usembassy-gov.translate.goog,TRUE
app-wofs-test-003.azurewebsites.net,TRUE
bcos.prod.blpprofessional.com,TRUE
blast-ncbi-nlm-nih-gov.uml.idm.oclc.org,TRUE
broadbandusa.prod.acquia-sites.com,TRUE
careerpath.gsfc.nasa.gov,TRUE
ci2i.research.va.gov,TRUE
concrete.nist.gov,TRUE
consumidor-ftc-gov.translate.goog,TRUE
cwig.alma.exlibrisgroup.com,TRUE
data.preprod.census.gov,TRUE
deploy-preview-129--earth-information-center.netlify.app,TRUE
eisstg.epa.gov,TRUE
eric-ed-gov.ezproxy.inn.no,TRUE
eric-ed-gov.gate.lib.buffalo.edu,TRUE
famtest2.nwcg.gov,TRUE
geer.grc.nasa.gov,TRUE
gs614-avdc1-pz.gsfc.nasa.gov,TRUE
harmony.sit.earthdata.nasa.gov,TRUE
helm.gsfc.nasa.gov,TRUE
hl7v2-lab-testing.nist.gov,TRUE
igskahcmvslhp13.cr.usgs.gov,TRUE
internal.ncifcrf.gov,TRUE
isleta.nsopw.gov,TRUE
locator-ice-gov.translate.goog,TRUE
ncrar.research.va.gov,TRUE
nezperce.nsopw.gov,TRUE
portal.uke.de,TRUE
prkar1a.nichd.nih.gov,TRUE
proof.sandia.gov,TRUE
pubmed-ncbi-nlm-nih-gov.altais.uniud.it,TRUE
pubmed-ncbi-nlm-nih-gov.ez9.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.kb.ezproxy4.sg.ch,TRUE
pubmed-ncbi-nlm-nih-gov.links.franklin.edu,TRUE
pubmed-ncbi-nlm-nih-gov.my.wvsom.edu,TRUE
pubmed-ncbi-nlm-nih-gov.rpa.tcust.edu.tw,TRUE
qa.pay.gov,TRUE
rd.stg.platform.usda.gov,TRUE
sa-usembassy-gov.translate.goog,TRUE
sanctionslist-ofac-treas-gov.translate.goog,TRUE
scholar.googleusercontent.com,TRUE
search.girlshealth.gov,TRUE
snapshot2024.cdc.gov,TRUE
supplychain.gsfc.nasa.gov,TRUE
testint.ice.gov,TRUE
treasury-occ.usajobs.gov,TRUE
video.nih.gov,TRUE
wetlands.jpl.nasa.gov,TRUE
www-cacb-uscourts-gov.translate.goog,TRUE
www-globe-gov.translate.goog,TRUE
www-llnl-gov.translate.goog,TRUE
www-nagb-gov.translate.goog,TRUE
www-ncbi-nlm-nih-gov.accesdistant.sorbonne-universite.fr,TRUE
www-ncbi-nlm-nih-gov.asmn-re.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ccsu.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ezpupv.scdi-montpellier.fr,TRUE
www-ncbi-nlm-nih-gov.neumann.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.parker.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.proxy.unice.fr,TRUE
www-ncbi-nlm-nih-gov.ufpcanarias.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.www2.lib.ku.edu,TRUE
calhr.ca.gov,TRUE
lincs.ed.gov,TRUE
ncbi.nlm.nih.zd.hggfdd.top,TRUE
travel.his.com,TRUE
www2.viterbo.edu,TRUE
159.142.81.215,TRUE
34.233.127.17,TRUE
account-ncbi-nlm-nih-gov.kumc.idm.oclc.org,TRUE
account-ncbi-nlm-nih-gov.login.ezproxy.library.ualberta.ca,TRUE
account-ncbi-nlm-nih-gov.uc.idm.oclc.org,TRUE
acfmain.lndo.site,TRUE
airsea.jpl.nasa.gov,TRUE
apistaging.globe.gov,TRUE
atmos.jpl.nasa.gov,TRUE
bankcustomer.gov,TRUE
catalog-data-gov.translate.goog,TRUE
cnreurafcent-cnic-navy-mil.translate.goog,TRUE
co-usembassy-gov.translate.goog,TRUE
ddp-staging.osha.gov,TRUE
demographics.pre.militaryonesource.mil,TRUE
devapp2.ncua.lan,TRUE
earth-highlights.jpl.nasa.gov,TRUE
edit.staging.fema.gov,TRUE
edrn.jpl.nasa.gov,TRUE
eric-ed-gov.proxybib.miun.se,TRUE
federalist-7a132a2e-6307-4cd0-9f82-e30e871d214a.sites.pages.cloud.gov,TRUE
federalist-f1b28fce-2346-4571-9c87-af81641dafe3.sites.pages.cloud.gov,TRUE
gpsslvpn.mednet.ucla.edu,TRUE
green-uts-us-east-1.awsqa.nlm.nih.gov,TRUE
hearing-health-mil.translate.goog,TRUE
i777777o7573636973o676f76z.oszar.com,TRUE
iextportal.pbs.gsa.gov,TRUE
ifsaconf.sandia.gov,TRUE
in.edit.usembassy.gov,TRUE
java.epa.gov,TRUE
nosced-oceanservice-as-uat.azurewebsites.net,TRUE
np-usembassy-gov.translate.goog,TRUE
nrrd-preview.app.cloud.gov,TRUE
occhelps.gov,TRUE
pubmed-ncbi-nlm-nih-gov.er.lib.k-state.edu,TRUE
pubmed-ncbi-nlm-nih-gov.ez-son.statsbiblioteket.dk,TRUE
pubmed-ncbi-nlm-nih-gov.ez26.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.hvs.swissconsortium.ch,TRUE
pubmed-ncbi-nlm-nih-gov.leedsbeckett.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.ntu.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.wnc.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.www.bibproxy.du.se,TRUE
sealevel-nexus.jpl.nasa.gov,TRUE
srag-msrem.jsc.nasa.gov,TRUE
stereo.nascom.nasa.gov,TRUE
trade.my.site.com,TRUE
training.wrp.gov,TRUE
uat.crcca.archives.gov,TRUE
uts-qa-green.nlm.nih.gov,TRUE
wmap-gsfc-nasa-gov.translate.goog,TRUE
www-cem-va-gov.translate.goog,TRUE
www-ncbi-nlm-nih-gov.browser.cbs.mpg.de,TRUE
www-ncbi-nlm-nih-gov.edgehill.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ezproxy.bellincollege.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.shsu.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.uca.fr,TRUE
www-ncbi-nlm-nih-gov.ezproxy.umsl.edu,TRUE
www-ncbi-nlm-nih-gov.lib-e2.lib.ttu.edu,TRUE
www-ncbi-nlm-nih-gov.ntu.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ompu.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.proxysbauniss.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.umassglobal.idm.oclc.org,TRUE
benthamopenarchives.com,TRUE
tools.niehs.nih.gov,TRUE
128.149.125.22,TRUE
account-ncbi-nlm-nih-gov.ezproxy.library.tufts.edu,TRUE
account-ncbi-nlm-nih-gov.sw.lib.csmu.edu.tw,TRUE
akastage-therealcost.betobaccofree.hhs.gov,TRUE
amc-literatuur.amc.nl,TRUE
app-azeabmcgovint.azurewebsites.net,TRUE
app.infominder.com,TRUE
au-usembassy-gov.translate.goog,TRUE
bankcustomerassistance.gov,TRUE
biosecurity.llnl.gov,TRUE
blm.sciencebase.gov,TRUE
chqa.nlm.nih.gov,TRUE
digital9stg.ahrq.gov,TRUE
edit-go.dhs.gov,TRUE
eersc.usgs.gov,TRUE
eexuat.employeeexpress.gov,TRUE
eric-ed-gov.ezproxy.deltastate.edu,TRUE
eric-ed-gov.libproxy.boisestate.edu,TRUE
eric-ed-gov.offcampus.lib.washington.edu,TRUE
eric-ed-gov.palomar.idm.oclc.org,TRUE
ers-cr-usgs-gov.translate.goog,TRUE
explorer1-jpl-nasa-gov.translate.goog,TRUE
fsa.prod.usda.gov,TRUE
gtb.nsopw.gov,TRUE
help.stg01.hrsa.gov,TRUE
inp2300irmaqa02.nps.doi.net,TRUE
lpo-mager.gsfc.nasa.gov,TRUE
lvoc.llnl.gov,TRUE
maap.ccr.cancer.gov,TRUE
main.ginniemae.cloud,TRUE
maps2.coast.noaa.gov,TRUE
mapviewtest.msc.fema.gov,TRUE
mptn.nsopw.gov,TRUE
nacp-files.nacarbon.org,TRUE
nhc-vm-www01.nhc.noaa.gov,TRUE
niccs-cisa-gov.translate.goog,TRUE
openi.nlm.nih.gov,TRUE
pal.sec.usace.army.mil,TRUE
partekflow.cit.nih.gov,TRUE
plpt.nsopw.gov,TRUE
prmts.epa.gov,TRUE
pubmed-ncbi-nlm-nih-gov.bmv.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.ccsu.idm.oclc.org,TRUE
pubmed-ncbi-nlm-nih-gov.erm.kfsyscc.org,TRUE
pubmed-ncbi-nlm-nih-gov.ez163.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ez88.periodicos.capes.gov.br,TRUE
pubmed-ncbi-nlm-nih-gov.ezproxy.mu-plovdiv.bg,TRUE
pubmed-ncbi-nlm-nih-gov.ssuproxy.mnpals.net,TRUE
repository-niddk-nih-gov.translate.goog,TRUE
sealevel-jpl-nasa-gov.translate.goog,TRUE
sleet.larc.nasa.gov,TRUE
spaceforcecareers.usajobs.gov,TRUE
stagetestdomain3.nih.gov,TRUE
staging.cbp.gov,TRUE
terra-nasa-gov.translate.goog,TRUE
test20.d2d.gsa.gov,TRUE
testint.soardte.fema.net,TRUE
thunder.jpl.nasa.gov,TRUE
treasurydirect-gov.translate.goog,TRUE
trip.llnl.gov,TRUE
vaww.gravelocatoralpha.cem.vaec.va.gov,TRUE
www-fmcsa-dot-gov.translate.goog,TRUE
www-live.goesr.woc.noaa.gov,TRUE
www-ncbi-nlm-nih-gov-ssl.proxy.konkuk.ac.kr,TRUE
www-ncbi-nlm-nih-gov.emeq.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.ezproxy.uthsc.edu,TRUE
www-ncbi-nlm-nih-gov.ezproxy.ycp.edu,TRUE
www-ncbi-nlm-nih-gov.kaplanmc.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.mclibrary.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.oxy.idm.oclc.org,TRUE
www-ncbi-nlm-nih-gov.proxyone.lis.nsysu.edu.tw,TRUE
www-ncbi-nlm-nih-gov.rmx.clib.kindai.ac.jp,TRUE
www-ncbi-nlm-nih-gov.szmc.idm.oclc.org,TRUE
d2d.gsa.gov,TRUE
its.ntia.gov,TRUE
usajobs.local,TRUE
100samfrontendaltminc.apps.prod-iae.bsp.gsa.gov,TRUE
4innovation-impl.cms.gov,TRUE
account-ncbi-nlm-nih-gov.gorgone.univ-toulouse.fr,TRUE
account-ncbi-nlm-nih-gov.oxfordbrookes.idm.oclc.org,TRUE
annarbor.research.va.gov,TRUE
apps.hr.osu.edu,TRUE
astrobiology.gsfc.nasa.gov,TRUE
bioreport.genskey.com,TRUE
blast-ncbi-nlm-nih-gov.ezproxy.library.wur.nl,TRUE
blhjcc.timetap.com,TRUE
consularone--ivv.sandbox.my.site.com,TRUE
dyx9tyg1h7v8p.cloudfront.net,TRUE
eclipse2017-nasa-gov.translate.goog,TRUE
epilepsy.va.gov,TRUE
eric-ed-gov.proxy.cau.ac.kr,TRUE
eric-ed-gov.proxy.library.nyu.edu,TRUE
grant-checker.vercel.app,TRUE
grantees-cancercontrol.cancer.gov,TRUE
gulfoilspill.jpl.nasa.gov,TRUE
