target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,is_gov
ngtims.fda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ngtimsmobile.fda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ngtimsmobiletrain.fda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ngtimstrain.fda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ngtoc.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nh.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nh.water.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nh.waterdata.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhaap.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhales.ctss.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhales.niehs.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhbpi.nsopw.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhc.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhc.woc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhcpara.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhd.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhdrnet.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhhpc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhi.fhwa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhl.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nhlbi-asus.nhlbi.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhlbi-casper.nhlbi.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhlbivdi.nhlbi.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhqrnet.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhs.ncats.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhsn.cdc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhsn2.cdc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhthqnwas701.nhtsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhthqnwas767.nhtsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhthqnwas768.nhtsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhthsaf5b-m.nhtsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhts.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhtsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhtsa.dr.del1.nhtsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhtsa.dr.del2.nhtsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nhwg.noc.ner.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ni.edit.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ni.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nia-demo.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nia-host-demo.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaaa.nda.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaaada.nda.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaid-owa-ash.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaid-owa-rock.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaid-skype-webext-ash.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niaid-skype-webext-rock.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nibrs.fbi.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nic.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nicaragua.peacecorps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niccs.us-cert.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nice.hq.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nice.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nice.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nicer.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nichddirsage.nichd.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nick.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nics.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nics.us-cert.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nidaextshare.nida.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nidb.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nidcr-ldgw.nidcr.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niec.npn.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niehs-ra-vpn.niehs.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nies.frb.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nies2t.frb.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nifa.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nifc.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
niffte-daq-web-f5.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nigc.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nightglow.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nightsky2.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nigos.nist.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nih-cbstp.nci.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nih.gov.ezlib.ncifcrf.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihbpss.olao.od.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihcats.olao.od.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihcatsiii.egos.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihdpkicrl.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihdpkiocsp.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihfsauth.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihguide.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihhis.cpo.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihjira.ncbi.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihlibrary.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihlibrary.ors.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihlogindr.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihms-vip.be-md.ncbi.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihms-vip.st-va.ncbi.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihms.wip.ncbi.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihnhlbidevbioappdev.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihnhlbidevbioappstg.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihoigsurvey.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihplainlanguage.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihsc1.od.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihsearch.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihweb11vm.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihweb11vm02.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nihweb8vmext.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nij.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nij.ncjrs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nijpmt.ojp.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nike.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niks.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niks.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nim.nersc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimbex.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimbexa.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimbexb.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimbus.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimbus.mcs.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhcontent.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhd.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhenrollment.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhmoodresearch.ctss.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhnetprd.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhpathfinder.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhsysctrdmz01.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimhwebpx.nimh.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimo.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimotc.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nimoweb.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ninds-demo.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ninds-host-demo.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ninds.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nindsdirjssext.ninds.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ninetails.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nino.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ninr-public-prod.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niosh.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nirp.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nirra.csp.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisac-apps.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisac-viz.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisac.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisacweb.web.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisc.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisds2.sci.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nisqually.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niss.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nissgateway.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nist.data.commerce.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nit.bldc.nwave.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nit.boul.nwave.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nit.ctc.nwave.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nitcnrcsbase-www.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niwc.noaa.inel.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niws.notams.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
niwstest.naimes.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nix.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nixon.archives.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nj.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nj.water.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nj.waterdata.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
njfieldoffice.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
njwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nkdep.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nl.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlecatalog.ed.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlm.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nlmcatalog.ncbi.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlmnccsvpxcb.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlmnccsvpxpiv.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlmpubs.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlmrsaweb.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nlrb.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nls.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nlsi.arc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm-gsf14-z3a.nascom.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm-gsf14-z3k.nascom.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm-gsf32-z10a.nascom.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm-gsf32-z10k.nascom.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nm.waterdata.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmb.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nmed.inl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmesfo.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmfs.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmp.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmr.cit.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmra.kcnsc.doe.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmri.niddk.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmsc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
nmtstudy.cancer.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nmvtis.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nmwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnaccess.doe.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nncams.doe.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nncamsdev.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nncamsstg.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nncamsstg2.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nncamstrn.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nndc.bnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnlm.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nnlm.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnmobile.doe.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnpss2015.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnsa.energy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nnss.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
nnvl.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
no-aia.ett.healthit.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
no.ecit.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
no.edit.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
no.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noa.acl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaa.data.commerce.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaa.inel.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaacorps.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaactxanon.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaactxauth.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaactxnf2.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaanf.rdc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noaaonline.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nobugs2006.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noc.ner.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noc.nwave.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noderelay.epa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nodewebrss.epa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nohrsc.l.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nohrsc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nola.spr.doe.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomad.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomads.gfdl.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomads.ncep.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomads.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomanslandisland.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nomercury.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonb.abcc.ncifcrf.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonhodgkin.cancer.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonneutral.pppl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonnrtlassess.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonpiv-issuance.usaccess.gsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nonprod-everify.uscis.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nooksack.nsopw.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noparking.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nordman.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
norfolk.fbi.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
norfork.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
north2lyncrp01.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
north2lyncrp02.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
north2lyncrp03.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
north2lyncrpowas.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northcarolina.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northdakotafieldoffice.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northdakotapartners.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northeast.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northenlab.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northernarapaho.nsopw.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northerncalifornia.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northernindiana.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northflorida.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northflorida.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northlouisiana.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northlyncrp1.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northlyncrp2.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northlyncrp3.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northlyncrpowas.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northport.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northskypeaccess.rtc.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
northtexas.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notams.aim.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notams.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notamsmo.aim.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notamstest.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notebook.bbg.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notes1.mswg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notice.data.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notice.usa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notices.nci.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notices.usaid.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notifications.usa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notify.dhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notify.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
notify.hsintest.dhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notify.hsinuat.dhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
notify.usdoj.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nova-docdb.fnal.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
novafnal-docdb.fnal.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
novarbal.ncep.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nowcoast.bldr.ncep.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nowcoastqa.ncep.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nowitna.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
noxubee.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
np.edit.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
np.peacecorps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
np.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npcrcss.cdc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npdb-hipdb.hrsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npdev.nidcd.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npiregistry.cms.hhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npmpmobile.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npmpmobile.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npmpmobileqa.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npmpmobileqa.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npms.phmsa.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npol.wff.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npp.bnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npp.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nppes.cms.hhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nppt.cdc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npqc.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
nprn.marad.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npsfocus.nps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
npsg.ncifcrf.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
