target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_pulse,source_list_dap,source_manually_added
web.dma.mil,dma.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
docsteach.org,docsteach.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
defensetravel.dod.mil,dod.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
travel.dod.mil,dod.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dodcui.mil,dodcui.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dantes.doded.mil,doded.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dodig.mil,dodig.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jag.navylive.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
minationalguard.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
myafn.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navalaviationnews.navylive.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
plainsguardian.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
purview.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
scnewsltr.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
seabeemagazine.navylive.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sfb.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
smtc.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usnhistory.navylive.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
warriorcare.dodlive.mil,dodlive.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dodmantech.mil,dodmantech.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dpaa.mil,dpaa.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dragonhilllodge.com,dragonhilllodge.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mrsi.erdc.dren.mil,dren.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dspo.mil,dspo.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
apps.dtic.mil,dtic.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
discover.dtic.mil,dtic.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dodiac.dtic.mil,dtic.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ndia.dtic.mil,dtic.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dtra.mil,dtra.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
edelweisslodgeandresort.com,edelweisslodgeandresort.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
www.fed.us,fed.us,Executive,gov Administration,,.gov Administration,,TRUE,FALSE,FALSE,FALSE
apps.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
fhm.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
fia.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
forest-atlas.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
fpl.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
na.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
ncrs.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
nrs.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
nsl.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
roadless.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
srs.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
treesearch.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
webcam.srs.fs.fed.us,fs.fed.us,Executive,U.S. Department of Agriculture,,,,FALSE,TRUE,FALSE,FALSE
uspreventiveservicestaskforce.org.googleweblight.com,googleweblight.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hacc.mil,hacc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
halekoa.com,halekoa.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
6mlmc.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
afirm.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
afrims.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
armymedicine.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
blastinjuryresearch.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
coopam.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
coophearing.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
coopmhs.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dev-cms.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eitpmo.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hearing.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
info.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtapic.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jts.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
medicalmuseum.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
militarykidsconnect.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mobile.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mrdc-npi.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mrdc.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mrdg.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nicbr.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
phcp.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-hearing.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-www.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
stem.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
technologytransfer.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usaarl.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usacehr.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usaisr.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usammda.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usamrd-w.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usamriid.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usariem.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vce.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wrair.health.mil,health.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hexoftheturtleislands.com,hexoftheturtleislands.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
inherentresolve.mil,inherentresolve.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jbab.jb.mil,jb.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jbcharleston.jb.mil,jb.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jber.jb.mil,jb.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jbmdl.jb.mil,jb.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jbsa.mil,jbsa.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jcs.mil,jcs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jcu.mil,jcu.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jecc.mil,jecc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jfklibrary.org,jfklibrary.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jpra.mil,jpra.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtf-spacedefense.mil,jtf-spacedefense.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtnc.mil,jtnc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jwac.mil,jwac.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
lbjlibrary.org,lbjlibrary.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
10thmarines.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
11thmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
13thmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
15thmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
1stmardiv.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
1stmaw.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
1stmcd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
1stmlg.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
22ndmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
24thmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
26thmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
29palms.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
2ndmardiv.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
2ndmarines.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
2ndmaw.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
2ndmeb.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
2ndmlg.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
31stmeu.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
3rdmardiv.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
3rdmaw.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
3rdmeb.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
3rdmlg.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
6thmarines.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
6thmcd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
8thmarines.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
9thmcd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
acmc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
albany.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ar.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
aviation.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
barracks.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
beaufort.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bic.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cbirf.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cdi.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cherrypoint.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cmc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dmcs.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
drumcorps.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fitness.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fuji.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hqmc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
iandl.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
igmc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
iiimef.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
iimef.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
imef.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
japan.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
lejeune.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
logcom.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
macg28.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mag14.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mag26.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mag29.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mag31.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marcent.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marcorsyscom.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforcom.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforcyber.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforeur.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marfork.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforpac.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforres.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforsouth.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marforstrat.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marineband.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
marsoc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcasfutenma.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcasiwakuni.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcasiwakunijp.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcaspendleton.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcasyuma.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcbblaz.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcbbutler.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcbhawaii.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mccdc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcesg.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcicom.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcieast.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcipac.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mciwest.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcjrotc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mclbbarstow.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcrc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcrdpi.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcrdsd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcscg.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcsf-nola.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcsfr.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcwl.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
miramar-ems.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
miramar.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
music.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
newriver.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
okinawa.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pendleton.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
peols.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
quantico.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ready.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
safety.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
smmc.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tecom.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tf515.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
trngcmd.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
woundedwarrior.marines.mil,marines.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mda.mil,mda.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
registered.mda.mil,mda.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
metc.mil,metc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mwrbrandcentral.com,mwrbrandcentral.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mwrresourcecenter.com,mwrresourcecenter.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mysymptoms.mil,mysymptoms.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nacarbon.org,nacarbon.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nacp-files.nacarbon.org,nacarbon.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
i-nspires.nasaprs.com,nasaprs.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nspires.nasaprs.com,nasaprs.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
arkansas.nationalguard.mil,nationalguard.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
army.nationalguard.mil,nationalguard.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nationalguard.mil,nationalguard.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
airlant.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
airpac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
allhands.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
amphib7flt.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
applocker.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
atlantic.navfac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
author.history.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
authorqa.history.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bootcamp.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bracpmo.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
c2f.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
c3f.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
c6f.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
c7f.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ccsg15.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
clwp.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnmoc.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnreurafcent.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrh.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrj.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrk.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrma.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrnw.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrse.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cnrsw.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cpf.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cprw1.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
csg4.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
csp.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cusnc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ewtgpac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
exwc.navfac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fcc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ffr.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fourthfleet.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
frcse.navair.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
frcsw.navair.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
history.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
insurv.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jrm.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
med.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
metoc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
msc.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
my.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mynavyhr.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navalsafetycommand.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navfac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navifor.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navsea.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navsup.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navycollege.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
navyreserve.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ncc.navfac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ncis.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ndw.cnic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
necc.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nepa.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nesdnow.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
netc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
niwcatlantic.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
niwcpacific.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nrl.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nsw.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nwdc.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
oni.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
onr.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
p2p.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pacific.navfac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
portal.navsea.cloud.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pzal.metoc.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
qa-beta.history.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ready.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
seaport.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
secnav.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
srf.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sublant.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
surflant.usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
surfpac.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
