target_url,source_list_eotw
niamsp2b2.com,TRUE
nianet.org,TRUE
niapublications.org,TRUE
noradsanta.org,TRUE
norcalcfc.org,TRUE
northcoastcfc.org,TRUE
northernlightscfc.org,TRUE
northernnewenglandcfc.org,TRUE
northwestfloridacfc.org,TRUE
nps.edu,TRUE
nsopw.org,TRUE
nutmegcfc.org,TRUE
nwguardian.com,TRUE
nyccfc.org,TRUE
okaloosa-waltoncfc.org,TRUE
onecpd.info,TRUE
onetonline.org,TRUE
onslowcountycfc.org,TRUE
opengovplatform.org,TRUE
orvcfc.org,TRUE
oup.org,TRUE
ownyourlimits.org,TRUE
pacificnwcfc.org,TRUE
pancanal.com,TRUE
pantex.com,TRUE
pbgc.org,TRUE
pcaobus.org,TRUE
peakcfc.com,TRUE
pepfar.net,TRUE
philadelphiafed.org,TRUE
phpartners.org,TRUE
plswebportal.org,TRUE
potomaccfc.org,TRUE
predict.org,TRUE
project-open-data.github.io,TRUE
psctool.us,TRUE
r3coastal.com,TRUE
radiosawa.com,TRUE
railroadersleep.org,TRUE
reagan.utexas.edu,TRUE
reaganfoundation.org,TRUE
realwarriors.net,TRUE
reirs.com,TRUE
rewardsforjustice.net,TRUE
rfa.org,TRUE
rferl.org,TRUE
riandsemacfc.org,TRUE
richmondfed.org,TRUE
rkb.us,TRUE
rmrs.nau.edu,TRUE
rockymountaincfc.org,TRUE
sanangelocfc.org,TRUE
senccfc.org,TRUE
sepa-lehighcfc.org,TRUE
sftool.ecomedes.com,TRUE
si.edu,TRUE
slaa.airprojects.org,TRUE
smithsonian.com,TRUE
smithsonian.org,TRUE
smithsonianchannel.com,TRUE
smithsonianeducation.org,TRUE
smithsonianjourneys.org,TRUE
smithsonianmag.com,TRUE
smithsonianscience.org,TRUE
smithsonianstore.com,TRUE
smokeybear.com,TRUE
smokymountaincfc.org,TRUE
socalcfc.org,TRUE
southwestfloridacfc.org,TRUE
spaceappschallenge.org,TRUE
stripes.com,TRUE
suicidepreventionlifeline.org,TRUE
suncoastcfc.org,TRUE
supportportal.com,TRUE
t2health.org,TRUE
teexwmdcampus.com,TRUE
thecommunityguide.org,TRUE
theshoalscfc.org,TRUE
tnregionalcfc.org,TRUE
todaysdocument.tumblr.com,TRUE
todaysmilitary.com,TRUE
trainex.org,TRUE
trumanlibrary.org,TRUE
tva.com,TRUE
tvaed.com,TRUE
tvars.com,TRUE
us-mission.ch,TRUE
usafa.edu,TRUE
usafservices.com,TRUE
usarmyjrotc.com,TRUE
usarmymars.org,TRUE
uscga.edu,TRUE
uscgalaska.com,TRUE
uscgaux.info,TRUE
uscgboating.org,TRUE
uscgnews.com,TRUE
uschs.org,TRUE
usda.mannlib.cornell.edu,TRUE
usdirectexpress.com,TRUE
usembassy-china.org.cn,TRUE
usma.edu,TRUE
usmc-mccs.org,TRUE
usmcu.edu,TRUE
usmma.edu,TRUE
usna.edu,TRUE
usps.com,TRUE
usresponserestoration.wordpress.com,TRUE
ustraveldocs.com,TRUE
usu.edu,TRUE
usuhs.edu,TRUE
vasc.org,TRUE
vcn.org,TRUE
veteranscrisisline.net,TRUE
veteranshealthlibrary.org,TRUE
voanews.com,TRUE
voatour.com,TRUE
war-on-pineapple.com,TRUE
waterqualitydata.us,TRUE
westernmacfc.org,TRUE
westernmarylandcfc.org,TRUE
westpoint.edu,TRUE
whitehousehistory.org,TRUE
wibeaches.us,TRUE
ycq2.org,TRUE
yes-abroad.org,TRUE
yesprograms.org,TRUE
midas.18f.us,TRUE
academyadmissions.com,TRUE
afneurope.net,TRUE
airforce.com,TRUE
airspacemag.com,TRUE
alaskacfc.org,TRUE
annualcreditreport.com,TRUE
armedforcessports.com,TRUE
atlanticcoastcfc.org,TRUE
auxpa.org,TRUE
badgerlandcfc.org,TRUE
benefeds.com,TRUE
cbacfc.org,TRUE
centralcaliforniacfc.org,TRUE
centralpacfc.org,TRUE
cf-cfc.org,TRUE
cfc-centralok.org,TRUE
cfcaaga.org,TRUE
cfccoastalga.org,TRUE
cfcforthood.org,TRUE
cfcgno.org,TRUE
cfcgreaternc.org,TRUE
givecfc.org,TRUE
wp.northernnewenglandcfc.org,TRUE
cfcmontereysantacruz.org,TRUE
cfcnexus.org,TRUE
dfwmetroplexcfc.org,TRUE
cfcnps.org,TRUE
cfcofcva.org,TRUE
cfcofgreatersocal.org,TRUE
cfcofthecsra.org,TRUE
cfcredrivervalley.org,TRUE
cfcsanantonio.org,TRUE
cfcsemi.org,TRUE
cfcshr.org,TRUE
cfcsnj.org,TRUE
cfctexasgulfcoast.org,TRUE
cfcvp.org,TRUE
cfe-dmha.org,TRUE
cga.edu,TRUE
chattanoogacfc.org,TRUE
chemcatbio.org,TRUE
chicagocfc.net,TRUE
cidi.org,TRUE
coastalbendareacfc.org,TRUE
cooperativepatentclassification.org,TRUE
cooperhewitt.org,TRUE
earthsystemcog.org,TRUE
enviroflash.info,TRUE
epaosc.org,TRUE
epcfc.org,TRUE
ertsupport.org,TRUE
ertvideo.org,TRUE
floridapanhandle-cfc.org,TRUE
farmcreditbank.com,TRUE
fbilibrary.fbiacademy.edu,TRUE
fhlb-pgh.com,TRUE
corp.fhlbatl.com,TRUE
fhlbboston.com,TRUE
fhlbc.com,TRUE
web.fhlbcin.com,TRUE
fhlbi.com,TRUE
fhlbny.com,TRUE
fhlbsea.com,TRUE
freefilefillableforms.com,TRUE
ftcampbellareacfc.org,TRUE
gatewaycfc.org,TRUE
cfc0921.org,TRUE
greatermscfc.org,TRUE
greaterwicfc.org,TRUE
greencountrycfc.org,TRUE
heartlandcfc.org,TRUE
heartofthemidlandscfc.org,TRUE
illowacfc.org,TRUE
insidevoa.com,TRUE
inwcfc.org,TRUE
johnsoncity-mountainhomecfc.org,TRUE
kb.cert.org,TRUE
lifeasamarine.com,TRUE
locationaffordability.info,TRUE
makersinspaces.org,TRUE
manufacturingusa.com,TRUE
marineforlife.org,TRUE
marinemarathon.com,TRUE
jobs.mdacareers.com,TRUE
metrodenvercfc.org,TRUE
miamivalleycfc.org,TRUE
palmettostatecfc.org,TRUE
myfuture.com,TRUE
mynextmove.org,TRUE
nagb.org,TRUE
nahyp.org,TRUE
nationalguard.com,TRUE
navy.com,TRUE
navyoutreach.org,TRUE
neabigread.org,TRUE
desertswcfc.org,TRUE
niamsp2b2.com,TRUE
nia-cms.nianet.org,TRUE
newcart.niapublications.org,TRUE
noradsanta.org,TRUE
norcalcfc.org,TRUE
northcoastcfc.org,TRUE
northernlightscfc.org,TRUE
nwguardian.com,TRUE
nyccfc.org,TRUE
onecpd.info,TRUE
onslowcountycfc.org,TRUE
orvcfc.org,TRUE
ownyourlimits.org,TRUE
peakcfc.com,TRUE
data.pepfar.net,TRUE
plswebportal.org,TRUE
potomaccfc.org,TRUE
radiosawa.com,TRUE
railroadersleep.org,TRUE
reagan.utexas.edu,TRUE
realwarriors.net,TRUE
reirs.com,TRUE
rmrs.nau.edu,TRUE
rockymountaincfc.org,TRUE
senccfc.org,TRUE
smithsonian.com,TRUE
smithsonianchannel.com,TRUE
smithsonianjourneys.org,TRUE
smithsonianmag.com,TRUE
smithsonianstore.com,TRUE
smokymountaincfc.org,TRUE
southwestfloridacfc.org,TRUE
suncoastcfc.org,TRUE
theshoalscfc.org,TRUE
usafservices.com,TRUE
usarmyjrotc.com,TRUE
usarmymars.org,TRUE
uscgalaska.com,TRUE
uscgaux.info,TRUE
uscgnews.com,TRUE
usdirectexpress.com,TRUE
guides.grc.usmcu.edu,TRUE
ustraveldocs.com,TRUE
veteranscrisisline.net,TRUE
veteranshealthlibrary.org,TRUE
war-on-pineapple.com,TRUE
westpoint.edu,TRUE
wibeaches.us,TRUE
ycq2.org,TRUE
yesprograms.org,TRUE
