target_url,source_list_final_url_websites
ptcd.ornl.gov,TRUE
i14y.usa.gov,TRUE
preprod.fed.eauth.va.gov,TRUE
hanford.gov,TRUE
imp.insurekidsnow.gov,TRUE
plaskett.house.gov,TRUE
pete.edit.eitc.irs.gov,TRUE
othercyber.usajobs.gov,TRUE
hsinpiv.dhs.gov,TRUE
hotline.oig.dhs.gov,TRUE
eitc.irs.gov,TRUE
dayabay.bnl.gov,TRUE
navsea-ide.navy.mil,TRUE
treasuryhq.usajobs.gov,TRUE
ndacc.larc.nasa.gov,TRUE
bioinfo.abcc.ncifcrf.gov,TRUE
isccompliance-staging.dhs.gov,TRUE
frppmap.gsa.gov,TRUE
or2az2apcn09.care1.va.gov,TRUE
gm.peacecorps.gov,TRUE
wilsonresearchgroup.lbl.gov,TRUE
cap.mil,TRUE
usda-fsa.usajobs.gov,TRUE
hsin.hsinuat.dhs.gov,TRUE
usunrome.usmission.gov,TRUE
signin.stage.usastaffing.gov,TRUE
aircrafticing.grc.nasa.gov,TRUE
cnrma.cnic.navy.mil,TRUE
myairforce.test.usajobs.gov,TRUE
marketplace.api.healthcare.gov,TRUE
status.lbl.gov,TRUE
globaldossier-ui.uspto.gov,TRUE
myopm.usajobs.gov,TRUE
ssai.uat.usajobs.gov,TRUE
rtmms.nist.gov,TRUE
fsswpl-rnast01p.ncifcrf.gov,TRUE
maap.ccr.cancer.gov,TRUE
aamswebstg.rtpnc.epa.gov,TRUE
das-test.va.gov,TRUE
redirect.pnnl.gov,TRUE
hydromaintenance.nationalmap.gov,TRUE
promo-app.usajobs.gov,TRUE
eesm.science.energy.gov,TRUE
sec.usajobs.gov,TRUE
etariff.ferc.gov,TRUE
vts.mil,TRUE
ohkayowingeh.nsopw.gov,TRUE
installations.militaryonesource.mil,TRUE
ppms.gov,TRUE
nationalbank.gov,TRUE
crf.usno.navy.mil,TRUE
preview-oig.dhs.gov,TRUE
broker-api.usaspending.gov,TRUE
site-monitor.hhs.gov,TRUE
sroc.usajobs.gov,TRUE
gacc.nifc.gov,TRUE
make.nswc.navy.mil,TRUE
navfac.usajobs.gov,TRUE
www-ccd.lbl.gov,TRUE
dr12reports.nvmc.uscg.gov,TRUE
waftest.usgs.gov,TRUE
admin.training.nij.gov,TRUE
int.fed.eauth.va.gov,TRUE
services.usajobs.gov,TRUE
oip.dhs.gov,TRUE
ihs.gov,TRUE
globus.niehs.nih.gov,TRUE
ibpesprod02.navy.mil,TRUE
co.usembassy.gov,TRUE
ebonds.ice.gov,TRUE
ncifrederick.cancer.gov,TRUE
jtds.jten.mil,TRUE
netl.doe.gov,TRUE
treasury-occi.usajobs.gov,TRUE
pmaint.edit.irs.gov,TRUE
army.mil,TRUE
mu.usembassy.gov,TRUE
remotehelp.cms.gov,TRUE
ssaiboston.test.usajobs.gov,TRUE
ellsworth.tricare.mil,TRUE
map.safercar.gov,TRUE
sciencecareers.apps.nasa.gov,TRUE
edit-testint.niem.gov,TRUE
efiling.uscourts.cavc.gov,TRUE
stage.bcda.cms.gov,TRUE
qa-my.uscis.dhs.gov,TRUE
fly.llnl.gov,TRUE
genome.jgi.doe.gov,TRUE
clclaims.jag.navy.mil,TRUE
usasoc.usajobs.gov,TRUE
sso.uspsoig.gov,TRUE
ruiz.house.gov,TRUE
pars2etfa.doe.gov,TRUE
netfocus.ncdc.navy.mil,TRUE
raws.nifc.gov,TRUE
ssapathways.usajobs.gov,TRUE
beyondtrust-prod.us.house.gov,TRUE
iactdzpvap012.faa.gov,TRUE
partners.recreation.gov,TRUE
pzal.metoc.navy.mil,TRUE
sd-prod.arsnet.usda.gov,TRUE
elkmont.atdd.noaa.gov,TRUE
sharedservices.dhs.gov,TRUE
edit.staging1.dhs.gov,TRUE
ncc.usajobs.gov,TRUE
earthandenergy.pnnl.gov,TRUE
poena.inl.gov:7004,TRUE
issgsess4.hosc.msfc.nasa.gov,TRUE
sso.dhs.gov,TRUE
cerrs-sts.cms.gov,TRUE
ntmpsweb.dc3n.navy.mil,TRUE
origin-west-www-spc.woc.noaa.gov,TRUE
erav-e.noaa.gov,TRUE
lifeline-auth-val.cms.gov,TRUE
roy.house.gov,TRUE
tech.usajobs.gov,TRUE
clerkld3.house.gov,TRUE
news.uscg.mil,TRUE
nifc.gov,TRUE
twms.dc3n.navy.mil,TRUE
staging-studyinthestates.dhs.gov,TRUE
pantex.doe.gov,TRUE
gtn-test.remote.doe.gov,TRUE
secure.hivtrace.cdc.gov,TRUE
hoscopp2sk.hosc.msfc.nasa.gov,TRUE
sms.dc3n.navy.mil,TRUE
test-hcms-apigateway.cms.gov,TRUE
gdo161.llnl.gov,TRUE
gdo168.llnl.gov,TRUE
atlantic.navfac.navy.mil,TRUE
impel.lbl.gov,TRUE
mecs.llnl.gov,TRUE
access3.nih.gov,TRUE
iea-annex60.lbl.gov,TRUE
testoffcycle.cms.gov,TRUE
cldcentral.usalearning.gov,TRUE
access2.max.gov,TRUE
sbd.nist.gov,TRUE
view.cciio-spidr.cms.gov,TRUE
imagery.chs.coast.noaa.gov,TRUE
rsupport.usbr.gov,TRUE
federalist-17bd62cc-77b7-4687-9c62-39b462ce6fd5.app.cloud.gov,TRUE
addictionresearch.nih.gov,TRUE
ccda.healthit.gov,TRUE
ceo.scec.org,TRUE
icisreportsxidev.epa.gov,TRUE
error.vba.va.gov,TRUE
accessgudid-beta.nlm.nih.gov,TRUE
es.test2.mymedicare.gov,TRUE
igloo.usgcrp.gov,TRUE
nj.waterdata.usgs.gov,TRUE
radvcdat.cms.gov,TRUE
foiatraining.regulations.gov,TRUE
realestatesales.gov,TRUE
release.niem.gov,TRUE
paygov.ncjrs.gov,TRUE
lhc-maintenance.nlm.nih.gov,TRUE
api.lpdaac.uat.earthdatacloud.nasa.gov,TRUE
nih.usajobs.gov,TRUE
stage.data.cms.gov,TRUE
blrucioui01.sdcc.bnl.gov,TRUE
apps.loanprograms.energy.gov,TRUE
pfdps.tsa.dhs.gov,TRUE
sqa.fed.eauth.va.gov,TRUE
dev-api.foia.gov,TRUE
arpa-e.energy.gov,TRUE
nc-cherokee.nsopw.gov,TRUE
dbcalcsm.usps.com,TRUE
public.rma.usda.gov,TRUE
efile.perfstaging.irs.gov,TRUE
stconnect.st.dhs.gov,TRUE
act24.nci.nih.gov,TRUE
milspouse.usajobs.gov,TRUE
spars-upload-csat.samhsa.gov,TRUE
kaw.nsopw.gov,TRUE
belvoirhospital.tricare.mil,TRUE
nonprod-everify.uscis.gov,TRUE
natwebvaww02.er.usgs.gov,TRUE
afni-dev.nimh.nih.gov,TRUE
myhiringfair.usajobs.gov,TRUE
wolverine.jbcwnn.dhs.gov,TRUE
warrelatedillness.va.gov,TRUE
oceans11.lanl.gov,TRUE
satepsanone.nesdis.noaa.gov,TRUE
stg-api.foia.gov,TRUE
reclamationpathways.usajobs.gov,TRUE
help.extsharepoint.nsf.gov,TRUE
aldo.ctss.nih.gov,TRUE
support.bnl.gov,TRUE
retain.ibwc.gov,TRUE
foreigntravel-gw-ext.nrel.gov,TRUE
uat-my.uscis.dhs.gov,TRUE
edit-preview.ice.gov,TRUE
maps.ihs.gov,TRUE
stage.bjatta.bja.ojp.gov,TRUE
ecpsext-vip.niaid.nih.gov,TRUE
vpn.ginl.state.gov,TRUE
akaprod-www.organdonor.gov,TRUE
touchpoints.digital.gov,TRUE
recruiter.usajobs.gov,TRUE
test.international.woc.noaa.gov,TRUE
apacs.milcloud.mil,TRUE
asa24.nih.gov,TRUE
pretrialservices.gov,TRUE
schneider.house.gov,TRUE
bluebutton.cms.gov,TRUE
ai-globusprd3.niaid.nih.gov,TRUE
ocp.bjatta.bja.ojp.gov,TRUE
fleetsso.gsa.gov,TRUE
login.icam.nrc.gov,TRUE
appvol.ninds.nih.gov,TRUE
learningconnectiontest.usalearning.net,TRUE
telehealth.ihs.gov,TRUE
aria.jpl.nasa.gov,TRUE
grafana.iot-general.appdat.jsc.nasa.gov,TRUE
elyshoshonetribe.nsopw.gov,TRUE
ftp.gsa.gov,TRUE
snow-pub.dhs.gov,TRUE
federalfleets.energy.gov,TRUE
cards.od.nih.gov,TRUE
sevp.ice.gov,TRUE
vpn-external-gw-ext.nrel.gov,TRUE
history.navy.mil,TRUE
edit.ogc.commerce.gov,TRUE
staging-media.dhs.gov,TRUE
ccvpn.cc.nih.gov,TRUE
cahnathx.nichd.nih.gov,TRUE
rcfl.gov,TRUE
t4c.nicic.gov,TRUE
allofus.nih.gov,TRUE
catalog.ninds.nih.gov,TRUE
edit.commerce.gov,TRUE
dev.adfs.federation.va.gov,TRUE
iwebtest-ext.llnl.gov,TRUE
rrp.cancer.gov,TRUE
vetting.cbp.dhs.gov,TRUE
ebs.pnnl.gov,TRUE
jamfmdm.census.gov,TRUE
vpn8.cit.nih.gov,TRUE
testdata.usastaffing.gov,TRUE
appel.nasa.gov,TRUE
tableau.external.nsf.gov,TRUE
ssaichicago.usajobs.gov,TRUE
ffavors.edc.usda.gov,TRUE
robodeidentidad.gov,TRUE
emergency.lanl.gov,TRUE
tripwire.dhs.gov,TRUE
mobile.tsa.gov,TRUE
ni.usembassy.gov,TRUE
tmcpfs.ops.fhwa.dot.gov,TRUE
transition.fec.gov,TRUE
tvp.tsa.dhs.gov,TRUE
myssai.usajobs.gov,TRUE
ankonken-test.ngap.sit.earthdata.nasa.gov,TRUE
dap.digitalgov.gov,TRUE
inldigitallibrary.inl.gov,TRUE
listserv.mspb.gov,TRUE
dmedev.edit.irs.gov,TRUE
albany.fbi.gov,TRUE
cadatacatalog.state.gov,TRUE
tsdrsec.uspto.gov,TRUE
opendata.nist.gov,TRUE
nwrcgis.cr.usgs.gov,TRUE
cebs.niehs.nih.gov,TRUE
pegsexplorer.niehs.nih.gov,TRUE
dev2.edit.cms.gov,TRUE
wamweb11gdev.epa.gov,TRUE
epamap17.epa.gov,TRUE
qmm.lbl.gov,TRUE
oraz2abcn01.care2.va.gov,TRUE
psonar3.fnal.gov,TRUE
community.max.gov,TRUE
wcmaas.dhs.gov,TRUE
ssaiseattle.usajobs.gov,TRUE
stg.vcf.gov,TRUE
detectors.fnal.gov,TRUE
adfs.ihs.gov,TRUE
econnect.nhlbi.nih.gov,TRUE
datasetcatalog.nlm.nih.gov,TRUE
mo.waterdata.usgs.gov,TRUE
mids.er.usgs.gov,TRUE
rsa.ed.gov,TRUE
citizenscience.gov,TRUE
sts.mspb.gov,TRUE
fire.ak.blm.gov,TRUE
mydoj.usajobs.gov,TRUE
calendar.niehs.nih.gov,TRUE
cbiit-download.nci.nih.gov,TRUE
private.navyreserve.navy.mil,TRUE
ahed.nasa.gov,TRUE
cio.egos.nih.gov,TRUE
vinelink.dhs.gov,TRUE
craig.house.gov,TRUE
enose.jpl.nasa.gov,TRUE
researchfestival.nih.gov,TRUE
ccsecurelink.cc.nih.gov,TRUE
data.ninds.nih.gov,TRUE
asafm.army.mil,TRUE
phishme-mobile.nih.gov,TRUE
devsystems.forfeiture.gov,TRUE
obdaac-tea.uat.earthdatacloud.nasa.gov,TRUE
cog.llnl.gov,TRUE
sp.jjg.identitysandbox.gov,TRUE
ncmdb.extranet.ornl.gov,TRUE
api.asdc.earthdata.nasa.gov,TRUE
nurse.usajobs.gov,TRUE
dev.edit.insurekidsnow.gov,TRUE
web-pdalogin.ncbi.nlm.nih.gov,TRUE
az.waterdata.usgs.gov,TRUE
ciidta.communities.ed.gov,TRUE
sjplimp.github.io,TRUE
idmscdtn.emsl.pnnl.gov,TRUE
data.niaid.nih.gov,TRUE
sit.gibs.earthdata.nasa.gov,TRUE
blog.usa.gov,TRUE
cnocvpn.nasa.gov,TRUE
ocrportal.hhs.gov,TRUE
adfs.faa.gov,TRUE
stl-vcsecl.video.dol.gov,TRUE
dba.ctss.nih.gov,TRUE
txgeo.usgs.gov,TRUE
sim.nist.gov,TRUE
atcsim.nasa.gov,TRUE
fragis.fra.dot.gov,TRUE
installations.pre.militaryonesource.mil,TRUE
workspace.hiv.gov,TRUE
webplus.ihs.gov,TRUE
tapevents.mil,TRUE
eservices.archives.gov,TRUE
economist.uat.usajobs.gov,TRUE
informationliteracy.gov,TRUE
opendap.earthdata.nasa.gov,TRUE
de.waterdata.usgs.gov,TRUE
intelligence.gov,TRUE
naturalresources.usajobs.gov,TRUE
listserv.ihs.gov,TRUE
nccrexplorer.ccdi.cancer.gov,TRUE
dsdev2.wapa.gov,TRUE
trip.llnl.gov,TRUE
daniocell.nichd.nih.gov,TRUE
freefile.perf.irs.gov,TRUE
usace.usajobs.gov,TRUE
nx1.irsvideos.gov,TRUE
iappsbeta-ctep.nci.nih.gov,TRUE
securedata2.ihs.gov,TRUE
poc.edit.irs.gov,TRUE
niaid.nih.gov,TRUE
nscmediasite.grc.nasa.gov,TRUE
portal.ice.gov,TRUE
cancer.va.gov,TRUE
stagewest-www.epa.gov,TRUE
cyan.epa.gov,TRUE
dmf.ntis.gov,TRUE
jjg.identitysandbox.gov,TRUE
ask.gsa.gov,TRUE
cumulus.epa.gov,TRUE
ohaz2apcn04.care2.va.gov,TRUE
forms.perfstaging.irs.gov,TRUE
eprints.nwisrl.ars.usda.gov,TRUE
edit.insurekidsnow.gov,TRUE
sbx.harp.cms.gov,TRUE
nifti-dev.nimh.nih.gov,TRUE
relap7.inl.gov,TRUE
usapuat.opm.gov,TRUE
netspublic.grc.nasa.gov,TRUE
connect.irs.gov,TRUE
dir.commerce.gov,TRUE
uat.nij.ojp.gov,TRUE
usmdp.lbl.gov,TRUE
ost-liaison.doe.gov,TRUE
safetyreporting.hhs.gov,TRUE
app.ntsb.gov,TRUE
bd.usembassy.gov,TRUE
dcms.uscg.mil,TRUE
datascience.nih.gov,TRUE
plae.nei.nih.gov,TRUE
gs6102dsc-atrain.gesdisc.eosdis.nasa.gov,TRUE
edit.staging.uscis.gov,TRUE
data.nidb.nih.gov,TRUE
cw.usconsulate.gov,TRUE
mw.usembassy.gov,TRUE
6a27b28f-0bf6-4ab3-8ff5-631b75bd531f.review.ucms.intel.gov,TRUE
anaconda.jobcorps.gov,TRUE
auth-stg.cdc.gov,TRUE
api.search.sit.earthdatacloud.nasa.gov,TRUE
maximo.indianaffairs.gov,TRUE
imp.marketplace-int.api.healthcare.gov,TRUE
ctd.uscourts.gov,TRUE
svach.lbl.gov,TRUE
400yaahc.gov,TRUE
chickasaw.nsopw.gov,TRUE
cancer.jpl.nasa.gov,TRUE
avt.inl.gov,TRUE
nmb.uscourts.gov,TRUE
rw.peacecorps.gov,TRUE
eagle-i.doe.gov,TRUE
s3-test.mtyates1.ngap.sit.earthdata.nasa.gov,TRUE
imls-testspr.imls.gov,TRUE
cearun.grc.nasa.gov,TRUE
gs6102dsc-gpm1.gesdisc.eosdis.nasa.gov,TRUE
pages.nist.gov,TRUE
glovis.usgs.gov,TRUE
or2az2apcn03.care1.va.gov,TRUE
pms.psc.gov,TRUE
anyconnect3.dhs.gov,TRUE
ffiec.gov,TRUE
infoexchange.cjis.gov,TRUE
search.ihs.gov,TRUE
vc.va.gov,TRUE
jst.doded.mil,TRUE
minationalguard.dodlive.mil,TRUE
prod.edit.stayexempt.irs.gov,TRUE
bridge.flhd.fhwa.dot.gov,TRUE
davidlcarrasco.jobcorps.gov,TRUE
ignet.gov,TRUE
analytics.fr.cloud.gov,TRUE
uat.employeeexpress.gov,TRUE
vpn.arm.gov,TRUE
strbase-b.nist.gov,TRUE
test.wim.usgs.gov,TRUE
hoyer.house.gov,TRUE
watercraft.dc3n.navy.mil,TRUE
dash.nichd.nih.gov,TRUE
avia-abcc.ncifcrf.gov,TRUE
gtn-mobile.remote.doe.gov,TRUE
trainingd.edit.eitc.irs.gov,TRUE
ocrdata.ed.gov,TRUE
ac-5.dot.gov,TRUE
lsid.itis.gov,TRUE
dus.jpl.nasa.gov,TRUE
muleapi.blm.gov,TRUE
ilthermo.boulder.nist.gov,TRUE
hill.tricare.mil,TRUE
pvdata.nist.gov,TRUE
devtestdomain3.nih.gov,TRUE
kaffa.nhgri.nih.gov,TRUE
test.edit.insurekidsnow.gov,TRUE
aefla.ed.gov,TRUE
pmc.ncbi.nlm.nih.gov,TRUE
cio.stage.max.gov,TRUE
accessrequest.ntc.doe.gov,TRUE
exstars.irs.gov,TRUE
passport.intelink.gov,TRUE
ers.cr.usgs.gov,TRUE
beta.cfpb.gov,TRUE
federalregister.gov,TRUE
wfc3.gsfc.nasa.gov,TRUE
ioeaaa.faa.gov,TRUE
mapep.inl.gov,TRUE
iowatribe.nsopw.gov,TRUE
virec.research.va.gov,TRUE
idp-piv.nn.ornl.gov,TRUE
vdi.nsf.gov,TRUE
forms.irs.gov,TRUE
sbx.tms.va.gov,TRUE
nm.blm.gov,TRUE
imp1.mymedicare.gov,TRUE
crownations.nsopw.gov,TRUE
kdi-vpn.ornl.gov,TRUE
or2az2cpcn11.care1.va.gov,TRUE
prd-mapview.msc.fema.gov,TRUE
icp.giss.nasa.gov,TRUE
astereds.cr.usgs.gov,TRUE
sso-dev3.csp.noaa.gov,TRUE
globalchange.epa.gov,TRUE
daedalus1.larc.nasa.gov,TRUE
dis.cit.nih.gov,TRUE
datacommons.cancer.gov,TRUE
digitalpolicy.niaid.nih.gov,TRUE
founders.archives.gov,TRUE
scicolloq.gsfc.nasa.gov,TRUE
tuckerlab.lbl.gov,TRUE
bsr.frb.gov,TRUE
stroke.cindrr.research.va.gov,TRUE
lersearch.inl.gov,TRUE
cua.nps.gov,TRUE
tdlssdbacy.faa.gov,TRUE
multiculturalmediacaucus-clarke.house.gov,TRUE
intellipedia.aj.intelink.gov,TRUE
datashare.nida.nih.gov,TRUE
usda-disability-hiring.usajobs.gov,TRUE
devtestdomain.nih.gov,TRUE
wesley.usajobs.gov,TRUE
data.tbportals.niaid.nih.gov,TRUE
pappas.house.gov,TRUE
testdeveloper.nvmc.uscg.gov,TRUE
idp-piv-03.nn.ornl.gov,TRUE
sardinia.nia.nih.gov,TRUE
brunswick.jobcorps.gov,TRUE
tatn1p0ttest1-taapsprod.treasuryauction.gov,TRUE
dev.insurekidsnow.gov,TRUE
dir.nhlbi.nih.gov,TRUE
news.fnal.gov,TRUE
dev.addictionresearch.nih.gov,TRUE
littlerock.tricare.mil,TRUE
osrpis.lanl.gov,TRUE
dev-oasrv.ncbi.nlm.nih.gov,TRUE
webopss.faa.gov,TRUE
stage.integrity.gov,TRUE
cdndev.ncbi.nlm.nih.gov,TRUE
oaps.faa.gov,TRUE
developmentalbiology.nih.gov,TRUE
dirweb.nhlbi.nih.gov,TRUE
servicedesk.usaspending.gov,TRUE
selfservice.inl.gov,TRUE
tbportals.niaid.nih.gov,TRUE
gulfport.jobcorps.gov,TRUE
tolnet.larc.nasa.gov,TRUE
developer.va.gov,TRUE
stage-diamd.usdoj.gov,TRUE
volunteer.gov,TRUE
columbiabasin.jobcorps.gov,TRUE
lpc.fnal.gov,TRUE
lwrs.inl.gov,TRUE
mnp.navy.mil,TRUE
reductus.nist.gov,TRUE
eite.edit.eitc.irs.gov,TRUE
forensec.nflis.deadiversion.usdoj.gov,TRUE
directorsblog.nih.gov,TRUE
latta.house.gov,TRUE
gdo165.llnl.gov,TRUE
astromaterials.jsc.nasa.gov,TRUE
sctribe.nsopw.gov,TRUE
iprcenter.gov,TRUE
aether.lbl.gov,TRUE
fasrp.sc.egov.usda.gov,TRUE
pk.usembassy.gov,TRUE
or2az2bpcn17.care1.va.gov,TRUE
pagrants.fema.gov,TRUE
eite.edit.stayexempt.irs.gov,TRUE
nv.waterdata.usgs.gov,TRUE
weeklywire.nsf.gov,TRUE
usccr.gov,TRUE
hitide.profile.podaac.earthdatacloud.nasa.gov,TRUE
fod.faa.gov,TRUE
forcecom.uscg.mil,TRUE
lidar.jpl.nasa.gov,TRUE
api-dev.ess-dive.lbl.gov,TRUE
test.militarychildcare.csd.disa.mil,TRUE
discnrt2.gesdisc.eosdis.nasa.gov,TRUE
services.irs.gov,TRUE
ethics.od.nih.gov,TRUE
pnspcn0105.care.va.gov,TRUE
data.cdc.gov,TRUE
pete.edit.irs.gov,TRUE
icecube.lbl.gov,TRUE
barranquitas.jobcorps.gov,TRUE
fredgacosta.jobcorps.gov,TRUE
ewps.niehs.nih.gov,TRUE
data.test.healthcare.gov,TRUE
glr.cap.gov,TRUE
avirisng.jpl.nasa.gov,TRUE
mcnp-green.lanl.gov,TRUE
cmerwebmap.cr.usgs.gov,TRUE
jicarilla.nsopw.gov,TRUE
arba.army.pentagon.mil,TRUE
gary.jobcorps.gov,TRUE
datapoint.max.gov,TRUE
stm.lbl.gov,TRUE
tm.usembassy.gov,TRUE
inlandempire.jobcorps.gov,TRUE
extoos.ninds.nih.gov,TRUE
laro.lanl.gov,TRUE
ok.waterdata.usgs.gov,TRUE
sbx-hcms-apigateway.cms.gov,TRUE
wjc-tra3-isa3.epa.gov,TRUE
map22.epa.gov,TRUE
weeklywire.demo.nsf.gov,TRUE
worldview.sit.earthdata.nasa.gov,TRUE
ac.test.usajobs.gov,TRUE
clyde.house.gov,TRUE
junction.niehs.nih.gov,TRUE
federalist-0f9585b3-81eb-4649-b653-77860fc083ee.app.cloud.gov,TRUE
fallon.house.gov,TRUE
fim.nimh.nih.gov,TRUE
my.uscis.gov,TRUE
dr12www.nvmc.uscg.gov,TRUE
directfile.irs.gov,TRUE
eyeintegration.nei.nih.gov,TRUE
capenam.atdd.noaa.gov,TRUE
massie.house.gov,TRUE
kywd.uscourts.gov,TRUE
dev.nihlibrary.nih.gov,TRUE
dataportal.dol.gov,TRUE
salud.ors.od.nih.gov,TRUE
ustaxcourt.gov,TRUE
perfstaging.irs.gov,TRUE
tokens-dev.ornl.gov,TRUE
ois-qt.nwcg.gov,TRUE
c-ras.cdscc.nasa.gov,TRUE
cg-dae9433e-23a0-46d7-bafb-dc79d2d3756c.app.cloud.gov,TRUE
www-search-aws.uspto.gov,TRUE
ohaz2apcn17.care2.va.gov,TRUE
qualitynet.cms.gov,TRUE
sit.edit.irs.gov,TRUE
ksd.uscourts.gov,TRUE
archive.fisheries.noaa.gov,TRUE
jfklibrary.archives.gov,TRUE
staffprofiles.cancer.gov,TRUE
sipexternal.nih.gov,TRUE
workatferc.usajobs.gov,TRUE
ipacb.ecosphere.fws.gov,TRUE
vpc-gw-vas.fdic.gov,TRUE
federate.aj.intelink.gov,TRUE
dev.edit.irs.gov,TRUE
deais.nci.nih.gov,TRUE
4innovation-velocity-api.cms.gov,TRUE
dev.nihms.nih.gov,TRUE
beta.uscis.gov,TRUE
flatwoods.jobcorps.gov,TRUE
jobcorps.gov,TRUE
dev.terra.biodatacatalyst.nhlbi.nih.gov,TRUE
stereo.nascom.nasa.gov,TRUE
foia.cdc.gov,TRUE
ife.llnl.gov,TRUE
lforms-fhir.nlm.nih.gov,TRUE
hcd.rtpnc.epa.gov,TRUE
federalist-proxy.app.cloud.gov,TRUE
training.grants.gov,TRUE
iwaste.epa.gov,TRUE
ettqa.nih.gov,TRUE
connect.digitalgov.gov,TRUE
face2face.nih.gov,TRUE
new-f5.dev.nsf.gov,TRUE
eitc.perf.irs.gov,TRUE
or2az2bpcn08.care1.va.gov,TRUE
oraz2bpcn05.care2.va.gov,TRUE
fire.test.irs.gov,TRUE
minerva.fnal.gov,TRUE
www-beta.itis.gov,TRUE
dev.edit.eitc.irs.gov,TRUE
training.bls.gov,TRUE
cerrsngtraining.cerrs.cms.gov,TRUE
step.nasa.gov,TRUE
span.ctss.nih.gov,TRUE
origin.health.gov,TRUE
worldview.uat.earthdata.nasa.gov,TRUE
oraz2apcn10.care2.va.gov,TRUE
applicantportal.arts.gov,TRUE
sra-downloadb.be-md.wip.ncbi.nlm.nih.gov,TRUE
pci.nsopw.gov,TRUE
my.nfipdirect.fema.gov,TRUE
apps.irs.gov,TRUE
den-gw.usap.gov,TRUE
extnihsfbfebpool.nih.gov,TRUE
mostprobablenumbercalculator.epa.gov,TRUE
usap.gov,TRUE
gsa.csod.com,TRUE
vis.lbl.gov,TRUE
espanol.insurekidsnow.gov,TRUE
maxwell.tricare.mil,TRUE
werri.lbl.gov,TRUE
treasureisland.jobcorps.gov,TRUE
production-27042.cdn-broker-test.cloud.gov,TRUE
usaspending.gov,TRUE
jss.ninds.nih.gov,TRUE
okwd.uscourts.gov,TRUE
www2.usajobs.gov,TRUE
myssa.usajobs.gov,TRUE
bmr.lbl.gov,TRUE
imp.edit.cms.gov,TRUE
wstamp.ornl.gov,TRUE
deb.uscourts.gov,TRUE
patapsco.nist.gov,TRUE
sci.va.gov,TRUE
factor.niehs.nih.gov,TRUE
dojsts1-t.idms.justice.gov,TRUE
dcast.csd.disa.mil,TRUE
secure.usbr.gov,TRUE
sbn.fnal.gov,TRUE
auth.smce.nasa.gov,TRUE
idcfbbs.bls.gov,TRUE
natwebsdww01.cr.usgs.gov,TRUE
work.uscg.mil,TRUE
rcjh.pnl.gov,TRUE
ppb.cancer.gov,TRUE
uscirf.gov,TRUE
fire.irs.gov,TRUE
hf.tc.faa.gov,TRUE
impl.mcr.api.healthcare.gov,TRUE
saf.cms.gov,TRUE
warcapps.usgs.gov,TRUE
spars-sts.samhsa.gov,TRUE
blogs.intelink.gov,TRUE
stage-cmsmanager.digitalmedia.hhs.gov,TRUE
gdo160.llnl.gov,TRUE
digitizationguidelines.gov,TRUE
rp-stage.bjatta.bja.ojp.gov,TRUE
enterpriseregistration.uspsoig.gov,TRUE
ci2i.research.va.gov,TRUE
jag.cami.jccbi.gov,TRUE
biz2.arc.nasa.gov,TRUE
zmi.training.nij.gov,TRUE
tcamt.nist.gov,TRUE
pir.doe.gov,TRUE
perf.irs.gov,TRUE
la.alt.www4.irs.gov,TRUE
mtbs.gov,TRUE
plainlanguage.gov,TRUE
robotics.jpl.nasa.gov,TRUE
inventory-twood-bold-platypus-oa.app.cloud.gov,TRUE
remote-myit.faa.gov,TRUE
timegov.nist.gov,TRUE
telehealth.va.gov,TRUE
stage.public.csr.nih.gov,TRUE
ehp.niehs.nih.gov,TRUE
fixit.nih.gov,TRUE
dev-admin.foia.gov,TRUE
apps.nsa.gov,TRUE
sbx.qnetconfluence.cms.gov,TRUE
democrats-naturalresources.house.gov,TRUE
extranet.nichd.nih.gov,TRUE
ecps.nih.gov,TRUE
origin-my.uscis.gov,TRUE
oui.doleta.gov,TRUE
iimservices.intelink.gov,TRUE
iapps-ctep.nci.nih.gov,TRUE
fnal.gov,TRUE
srleaders.army.mil,TRUE
identity2.psl.noaa.gov,TRUE
glorecords.blm.gov,TRUE
standby.lbl.gov,TRUE
dev.taxpayeradvocate.irs.gov,TRUE
heterogeneity.niaid.nih.gov,TRUE
svn.pydro.noaa.gov,TRUE
video.lbl.gov,TRUE
cafc.uscourts.gov,TRUE
viz.nnlm.gov,TRUE
sciencecouncil.noaa.gov,TRUE
maintenance.lhcaws.nlm.nih.gov,TRUE
incidenthistory.noaa.gov,TRUE
avo-vsc-ash.wr.usgs.gov,TRUE
eite.edit.irs.gov,TRUE
culcon.jusfc.gov,TRUE
last-utslogin.nlm.nih.gov,TRUE
pdf-generator.healthit.gov,TRUE
test.developer.cms.gov,TRUE
cryptocard.lanl.gov,TRUE
federation.ha.nih.gov,TRUE
restoreactscienceprogram.noaa.gov,TRUE
aptcenter.research.va.gov,TRUE
federalist-448ecae8-0cd5-418d-ab00-cc13cd6e46c1.app.cloud.gov,TRUE
blueridge.jobcorps.gov,TRUE
rsp.cbp.gov,TRUE
test.qnetconfluence.cms.gov,TRUE
help.waterdata.usgs.gov,TRUE
carville.jobcorps.gov,TRUE
efoia-pal.sec.gov,TRUE
radware.phy.ornl.gov,TRUE
sbir.dhs.gov,TRUE
losangeles.jobcorps.gov,TRUE
go.ncpc.gov,TRUE
cyberfire.energy.gov,TRUE
myaccess.dmdc.osd.mil,TRUE
