target_url,hsts_header,hsts_max_age,hsts_entire_domain,latest,source_list_cisa
lambda-tisa.satcorps.smce.nasa.gov,,-1,FALSE,TRUE,TRUE
lambda.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lambda.lbl.gov,,-1,FALSE,TRUE,TRUE
lambda.pnnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lamp.mdl.nws.noaa.gov,,-1,FALSE,TRUE,TRUE
lamppz01.gsfc.nasa.gov,,-1,FALSE,TRUE,TRUE
lamppz02.gsfc.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
lamppz03.gsfc.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
lamppz04.gsfc.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
lance-modis.eosdis.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lance.modaps.eosdis.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lance.nsstc.nasa.gov,"max-age=31536000 includeSubDomains, max-age=15768000",31536000,TRUE,TRUE,TRUE
lance3.modaps.eosdis.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lance4.modaps.eosdis.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
landcare.nrcs.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landcover-modeling.cr.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landcover.usgs.gov,,-1,,TRUE,TRUE
landcovertrends.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landerfishandwildlife.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landfire.cr.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landfire.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landfiredev.cr.usgs.gov,,-1,FALSE,TRUE,TRUE
landing.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
landsat-cal.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
landsat.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
landsat.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landsat.visibleearth.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
landsatlook.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landscan-services.ornl.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
landscan.ornl.gov,,-1,FALSE,TRUE,TRUE
landscape.blm.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landscape.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landslide.usgs.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
landslides.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
landslides.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
landval.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
landview.census.gov,,-1,FALSE,TRUE,TRUE
landweb.modaps.eosdis.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
langley.vawg.cap.gov,,-1,FALSE,TRUE,TRUE
languages.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
lankford.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lansce.lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lansceoperations.lanl.gov,,-1,FALSE,TRUE,TRUE
lantern.healthit.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lapis.ornl.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
lapxnt02-p.gfdl.noaa.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
larc-exchange.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
laredo.jobcorps.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
largelakes.jpl.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lariat-dqm.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lariat.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
laro.lanl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
larp.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
larpdocs.fnal.gov,,-1,FALSE,TRUE,TRUE
larsen.house.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
larson.house.gov,max-age=16000000 includeSubDomains preload,16000000,TRUE,TRUE,TRUE
lartpc-docdb.fnal.gov,,-1,FALSE,TRUE,TRUE
lasco6.nascom.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
laser-research.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
laser-technology-for-accel-workshop.lbl.gov,,-1,,TRUE,TRUE
lasermaterials.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lasers.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lasics.satcorps.smce.nasa.gov,,-1,FALSE,TRUE,TRUE
lasso.epa.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
last-uscrs.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
last-uts.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
last-utslogin.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
last.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
last.wip.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lasvegas.fbi.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lasvegas.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
latex-mod.ornl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
latex.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
latex.ornl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
latt11.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
latta.house.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
lattalg.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lattice.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
launchpad-sbx.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
launchpad-test.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
launchpad.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
law101.training.nij.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lawg.cap.gov,,-1,FALSE,TRUE,TRUE
lawgs-training.aphis.usda.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lawgs.aphis.usda.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
laws-f5.lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
laws.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
laws.lanl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lb.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
lb.usembassy.gov,,-1,FALSE,TRUE,TRUE
lbc.nimh.nih.gov,"max-age=31536000 includeSubDomains preload, max-age=31557600 includeSubDomains preload",31536000,TRUE,TRUE,TRUE
lbf.lbl.gov,,-1,,TRUE,TRUE
lbj.artifacts.archives.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lbjlibrary.archives.gov,,-1,FALSE,TRUE,TRUE
lbjlibrary.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbm.niddk.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbne.bnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbne2-docdb.fnal.gov,,-1,FALSE,TRUE,TRUE
lbnf-dune.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbnl-mug.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbpw-ftp.larc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lbpw.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lbsm16.alcf.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lc-idm.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lc.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lc.peacecorps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lca.opm.gov,,-1,,TRUE,TRUE
lca.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lcacommons.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lcat.nws.noaa.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
lcd.ornl.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
lcdp.noaa.gov,,-1,FALSE,TRUE,TRUE
lcfcrypto.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lcls-ii.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lcls.aps.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lcodocs.lanl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
lcrc.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lcrcweb-vmw-01.cels.anl.gov,,-1,FALSE,TRUE,TRUE
lcrd.gsfc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lcrmscp.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
lct.npn.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
ldap.dcdt31.healthit.gov,,-1,FALSE,TRUE,TRUE
ldapmaint1.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ldas.gsfc.nasa.gov,"max-age=31557600, max-age=31536000",31557600,FALSE,TRUE,TRUE
ldas.ncep.noaa.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
ldas3.ncep.noaa.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
ldcm-cal.gsfc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
ldlink.nci.nih.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
ldlink.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ldmgprod.nrel.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ldmgtest.nrel.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ldrd-annual.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
ldrd.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ldrd.lbl.gov,,-1,FALSE,TRUE,TRUE
ldrdrpt.doe.gov,,-1,FALSE,TRUE,TRUE
lead.aep.armywww.usajobs.gov,,-1,FALSE,TRUE,TRUE
leadership.cpsc.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
leadership.opm.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leadville.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leaf.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
leafweb.ornl.gov,max-age=31556950,31556950,FALSE,TRUE,TRUE
learcat.bjs.ojp.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
learn-ext.dhs.gov,,-1,FALSE,TRUE,TRUE
learn-nlm-nih-gov.ezproxy.nihlibrary.nih.gov,,-1,FALSE,TRUE,TRUE
learn.childwelfare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
learn.dhs.gov,"max-age=31536000 includeSubDomains, max-age=31536000 includeSubDomains",31536000,TRUE,TRUE,TRUE
learn.doc.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
learn.dot.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
learn.fletc.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
learn.hsinuat.dhs.gov,"max-age=31536000 includeSubDomains, max-age=31536000 includeSubDomains",31536000,TRUE,TRUE,TRUE
learn.niaid.nih.gov,"max-age=31536000 includeSubDomains preload, max-age=31536000",31536000,TRUE,TRUE,TRUE
learn.nicic.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
learn.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
learn.sba.gov,max-age=30000 includeSubDomains preload,30000,TRUE,TRUE,TRUE
learn.wip.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
learn1.dhs.gov,,-1,FALSE,TRUE,TRUE
learn2.dhs.gov,,-1,FALSE,TRUE,TRUE
learn2.hsinuat.dhs.gov,,-1,,TRUE,TRUE
learn3.dhs.gov,,-1,,TRUE,TRUE
learn4.dhs.gov,,-1,,TRUE,TRUE
learnatf.gov,,-1,FALSE,TRUE,TRUE
learndoj.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
learner.pnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
learning.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
learning.doc.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
learning.ornl.gov,max-age=31556950,31556950,FALSE,TRUE,TRUE
learningcenter.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
learningcommunity.fatherhood.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
learningconnection.opm.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
learningnucleus.energy.gov,,-1,FALSE,TRUE,TRUE
learningnucleusdev.energy.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
learningnucleustest.energy.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
learnnsf.nsf.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
leash.lanl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
leasing.gsa.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
leavenworth.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leavenworth.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leb.fbi.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lebanon.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ledermanlab.nhlbi.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ledextract.ces.census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lee.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
leemetcalf.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leempeem10.lbl.gov,,-1,FALSE,TRUE,TRUE
leep-ndcac.fbi.gov,,-1,FALSE,TRUE,TRUE
leesburg.vawg.cap.gov,,-1,FALSE,TRUE,TRUE
leg.lbl.gov,,-1,FALSE,TRUE,TRUE
legacy-assignments.uspto.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
legacy-dredata.nhtsa.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
legacy.catalog.archives.gov,,-1,FALSE,TRUE,TRUE
legacy.digitaldashboard.gov,,-1,,TRUE,TRUE
legacy.esrl.noaa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
legacy.export.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
legacy.ngs.noaa.gov,,-1,FALSE,TRUE,TRUE
legacy.rma.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
legacy.secretservice.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
legacy.trade.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
legacy.www.sbir.gov,"max-age=31536000 includeSubDomains preload, max-age=31536000 includeSubDomains preload",31536000,TRUE,TRUE,TRUE
legcounsel.house.gov,,-1,FALSE,TRUE,TRUE
legislative.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
legislative.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
legislative.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lehd.ces.census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lehdtest.did.census.gov,,-1,FALSE,TRUE,TRUE
lehdtest1.did.census.gov,,-1,FALSE,TRUE,TRUE
lehdtest6.did.census.gov,,-1,FALSE,TRUE,TRUE
lehdtest8.did.census.gov,,-1,FALSE,TRUE,TRUE
lehdweb.ces.census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lehdweb001.ces.census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
leia.lanl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
lemis.fws.gov,,-1,,TRUE,TRUE
lemistraining.fws.gov,,-1,,TRUE,TRUE
lemnos.gsfc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lems.lanl.gov,,-1,FALSE,TRUE,TRUE
lending.sba.gov,max-age=60 includeSubDomains preload,60,TRUE,TRUE,TRUE
leo.cjis.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
leo.gov,,-1,FALSE,TRUE,TRUE
leojira.ndc.nasa.gov,"max-age=31536000 includeSubDomains preload, max-age=31536000",31536000,TRUE,TRUE,TRUE
leoka.ucr.cjis.gov,,-1,FALSE,TRUE,TRUE
leonid.arc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lep-pds.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lep.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
lers.gsfc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lersearch.inl.gov,max-age=31560000 includeSubDomains preload,31560000,TRUE,TRUE,TRUE
lesdc.ucr.cjis.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lessons.fs2c.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lessonslearned.doe.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lessonslearned.faa.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
lessonslearned.lbl.gov,max-age=15552000 includeSubDomains preload,15552000,TRUE,TRUE,TRUE
letraining.adv.training.nij.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
letraining.training.nij.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lets.lbl.gov,,-1,FALSE,TRUE,TRUE
letsmove.obamawhitehouse.archives.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
letsmove.obamawhitehouse.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
leukemia.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
level2.cap.gov,,-1,FALSE,TRUE,TRUE
levin.house.gov,max-age=600,600,FALSE,TRUE,TRUE
lew.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lex.mas.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lexington.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lexsrv3-wip.lhcaws.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lexsrv3.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lfextractb.cr.usgs.gov,,-1,FALSE,TRUE,TRUE
lfmi.ninds.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lforms-demo.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lforms-fhir-vip.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lforms-fhir.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lforms-service-vip.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lforms-service-wip.lhcaws.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lforms-service.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lforms-smart-fhir.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lfp.nih.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lfpdev.nih.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lfs.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
lft.jpl.nasa.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
lfts.senate.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
lgis-cat.usps.com,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lgraham.senate.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lgy.va.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lhc-auth.nlm.nih.gov,,-1,FALSE,TRUE,TRUE
lhc-formbuilder.lhcaws.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lhc-forms.lhc.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lhc-forms.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lhc-maintenance.nlm.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lhce-brat.nlm.nih.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
lhcflowsheet.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lhcformbuilder.lhcaws.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lhcformbuilder.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lhcforms.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
lhea.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lheawww.gsfc.nasa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lhncbc.nlm.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
lhslc.ahrq.gov,,-1,FALSE,TRUE,TRUE
li-fraumeni-syndrome.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
li-gis.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
li-public.fmcsa.dot.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
liaison.nationalblueribbonschools.ed.gov,max-age=31536000includeSubDomains,31536000,TRUE,TRUE,TRUE
liaisons.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
liangtan.lbl.gov,,-1,FALSE,TRUE,TRUE
lib.nwfsc.noaa.gov,,-1,,TRUE,TRUE
libauth.nga.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
libguides.anl.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.anl.gov,max-age=31536000 includeSubDomains,31536000,FALSE,TRUE,TRUE
library.bldrdoc.gov,,-1,FALSE,TRUE,TRUE
library.doc.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.doi.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
library.dol.gov,,-1,FALSE,TRUE,TRUE
library.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
library.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
library.house.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.lbl.gov,,-1,FALSE,TRUE,TRUE
library.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
library.ncifrederick.cancer.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
library.nga.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
library.noaa.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.nps.gov,,-1,FALSE,TRUE,TRUE
library.nrel.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.ornl.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
library.pppl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
librarycatalog.dol.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
libraryguides.usgs.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
libraryimage.nga.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
libraryphoto.cr.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
licensing.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
licensing.fcc.gov,max-age=16070400 includeSubDomains preload,16070400,TRUE,TRUE,TRUE
licensing.ofac.treas.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
licensinguat.ofac.treas.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
lidar.jpl.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
lieu.house.gov,max-age=16000000 includeSubDomains preload,16000000,TRUE,TRUE,TRUE
lifeline-auth-dev.cms.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
lifeline-auth-val.cms.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
lifeline-auth.cms.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
lifeline-dev.cms.gov,,-1,FALSE,TRUE,TRUE
